"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"KRT8P48",0.92944984322374,-4.07763876771888,2.79785336097312,0.00532840730704887,0.00818936463069356,-3.2712630515504,"NOT"
"STAG3",-0.640861970228914,1.54976553516728,-2.91931588297384,0.00365470137354002,0.0057561318613454,-3.27254776262964,"NOT"
"CLEC4C",0.825555472036589,-4.95367625744714,2.79671026427673,0.00534701873772356,0.00821596816696655,-3.27286187734732,"NOT"
"GP5",0.705439380558022,-2.46714245645427,2.80279910713452,0.00524855689485876,0.00807450607921351,-3.27382429589312,"NOT"
"SLC1A6",-1.02503317514069,-5.22155753695399,-2.79811347264735,0.00532418047799949,0.00818386482290806,-3.2739398351514,"DOWN"
"ACO1",0.538685251344973,6.27670545467914,3.02601787589255,0.00259632865000439,0.00418395917272333,-3.27473873399664,"NOT"
"DAGLA",0.492959257967816,2.6383233766208,2.91899637749329,0.00365839008941659,0.00576158209602797,-3.27662727581444,"NOT"
"ADTRP",-1.03132104966834,0.557925190706165,-2.8995110470607,0.00388987133779371,0.00610557184923611,-3.27740737460724,"DOWN"
"NIPSNAP3B",-0.471829528430007,0.643029382703454,-2.88464454839483,0.00407536947697205,0.00637177177484717,-3.27762211253653,"NOT"
"RP11-626P14.1",-1.59127468236532,-2.50300661593573,-2.82492418784492,0.00490444975627623,0.00757698467854572,-3.27889549352533,"DOWN"
"TSPAN11",0.799748225245365,1.6953310130337,2.88082822219087,0.00412426920101998,0.00644303804137313,-3.2789320186597,"NOT"
"SEPN1",0.436877229902003,6.66852563209274,3.02581200384176,0.00259806703538038,0.00418649331297985,-3.2791870522014,"NOT"
"GCNT3",1.10507543332623,3.23963978607801,2.9223021793718,0.00362038797769761,0.00570798439457634,-3.28012443443043,"UP"
"B4GALT7",0.496276815112099,4.70079100779824,2.99335585542786,0.00288586100626142,0.00461898777847218,-3.28139212458678,"NOT"
"PLCG2",-0.590919908173557,5.18802527917887,-3.02370085586505,0.00261595526997833,0.00421262916785742,-3.28211872093751,"NOT"
"VAT1L",-1.24509775264493,0.36048871640272,-2.89510210309392,0.00394406575385987,0.00618525165499401,-3.28366510284057,"DOWN"
"RP4-737E23.6",-0.660433375763178,-2.35085853216723,-2.80851915129508,0.00515755817113136,0.00794080254159796,-3.28498899424558,"NOT"
"RP11-48B3.5",-0.379815935388925,0.0272839124646065,-2.86081632516921,0.00438953770029445,0.00682955252426707,-3.28601397642745,"NOT"
"LINC00906",1.25246267102834,-3.39355090994733,2.79324304811042,0.0054038311636994,0.0082992221145238,-3.28625407018648,"UP"
"LLNLR-222A1.1",-1.00384928681188,-2.73066044494704,-2.8065444346953,0.0051888105685835,0.0079864846041901,-3.2865526549335,"DOWN"
"RP11-222K16.2",0.897877107327492,-1.59091700547317,2.80174729257101,0.00526544740261366,0.00809866553038774,-3.28764524529912,"NOT"
"HEMGN",-1.07540491230299,-4.00375167444799,-2.79680075041644,0.00534554333686459,0.0082142011197839,-3.28987623594265,"DOWN"
"GATAD1",0.383177210773041,5.38479198664513,3.01102151723246,0.00272578668343577,0.00437721113464712,-3.29156674154507,"NOT"
"KRT222",-1.16477081564113,-2.12269916474771,-2.8178492298508,0.00501219238682948,0.007732554214577,-3.2937749264454,"DOWN"
"ZNF607",0.366021712237795,2.75073368108248,2.92229119666732,0.00362051363199003,0.00570798439457634,-3.29443361169946,"NOT"
"TSEN2",-0.315312000178539,2.34435354555818,-2.92845726157402,0.00355058948002648,0.00560509541828456,-3.29463626794408,"NOT"
"ZCCHC11",0.417981458258603,4.85343699096861,2.99535167345252,0.00286735458116349,0.00459140495064327,-3.29556599844304,"NOT"
"RP11-356I2.4",0.708110467889454,0.0273842278380289,2.82896281661681,0.00484389267456046,0.0074912226108316,-3.29572626279957,"NOT"
"RP11-71H17.7",-1.53917087728501,-1.33452414290579,-2.84622616045794,0.00459261254176386,0.00712662349423943,-3.29668120761821,"DOWN"
"HIGD1A",-0.611063765996402,5.63201076361279,-3.02019229204313,0.00264593404681916,0.00425710382905691,-3.29730808945985,"NOT"
"TYMSOS",0.773662445277398,0.387220219284253,2.83728953268637,0.00472117423376773,0.00731084053228025,-3.29746792594459,"NOT"
"C11orf54",0.686018120672185,7.04513656099471,3.01894392020254,0.00265667643870782,0.00427275356898192,-3.29853696066397,"NOT"
"NUDT22",-0.433194918893766,4.44469050007162,-3.00476314926368,0.00278154116791955,0.00446191937745193,-3.29906527372748,"NOT"
"COX7C",0.470262385480353,7.7298485052469,3.01348340175576,0.00270413629220884,0.00434354903032069,-3.30061134069277,"NOT"
"ACOT4",0.7565215239203,2.73069146537508,2.9072655124938,0.0037961970523246,0.00596744494606652,-3.30256211460633,"NOT"
"OCA2",1.08577783314649,-0.379778286230145,2.80872576081136,0.00515429819015194,0.00793626736884388,-3.30395291114963,"UP"
"MIXL1",0.973967583350519,-3.77978104415504,2.78625302089166,0.00552003156720175,0.00846480175495235,-3.30437298247629,"NOT"
"RP11-363E6.4",0.695917858463576,-3.58480764668395,2.78725680625272,0.0055032070194035,0.00844054669164724,-3.30470672543874,"NOT"
"LHX8",1.57555745947577,-4.16377665734479,2.78487274403786,0.00554324254212888,0.0084983368598021,-3.30570611182038,"UP"
"MRPL43",0.393097272486695,5.49186266138373,3.00804612031052,0.00275216493309827,0.00441760358435384,-3.30577066859269,"NOT"
"CADM3",1.68495982266237,2.03602902582515,2.85447803096078,0.00447673371499371,0.00696049925482269,-3.3088758581973,"UP"
"C1orf35",-0.395536179228258,3.23279395439474,-2.95937160373401,0.00321823438901206,0.00511104098294255,-3.31013121356337,"NOT"
"LZTR1",-0.404647312546015,5.55814303418982,-3.01489936906673,0.00269175543228089,0.00432558877920293,-3.31110742482193,"NOT"
"GK-AS1",-0.850259845788806,-3.77884819548287,-2.78906564361607,0.00547300604386798,0.00839728709484004,-3.31130234024489,"NOT"
"RP11-506F3.1",1.17703737625258,-3.00676181189946,2.78526424746233,0.00553664999607911,0.00848874536902648,-3.31169548059934,"UP"
"IL20RB",2.10070061392041,1.25149019824722,2.82219880390963,0.00494570263880137,0.00763697806544543,-3.31207009909484,"UP"
"MDM1",0.359592308078958,3.22886716121129,2.93240551609593,0.00350646499060795,0.00553717016282417,-3.31262314127606,"NOT"
"RPL9P29",-0.638186342917038,-2.47500783308745,-2.79472798474928,0.00537943300530314,0.00826275672563872,-3.31690578744903,"NOT"
"BZW2",0.463340832865001,4.51825891643025,2.97611523053699,0.00305033689424027,0.0048612818534218,-3.31812179330123,"NOT"
"NOL6",0.365973476041041,4.94112478629678,2.99165480036996,0.00290172044855036,0.00464289985442133,-3.31856440115986,"NOT"
"AC108479.2",0.7644183253004,-3.29533787989358,2.78259811317549,0.00558168589244711,0.00855156148989104,-3.31949939476287,"NOT"
"CTC-254B4.1",-0.65977656311196,-6.40443148732674,-2.77943781290442,0.005635498300263,0.00862876927833076,-3.31967112303375,"NOT"
"STARD4-AS1",0.902749980098075,1.74916386785378,2.86354199344614,0.00435251756047144,0.00677613032972809,-3.32080456811626,"NOT"
"PPARGC1B",0.634281621506579,2.30848366669661,2.88921421012516,0.00401751155440937,0.00628871220186707,-3.32099583217984,"NOT"
"HS3ST3B1",-0.605728540250169,1.99646414830737,-2.91772684693906,0.00367308048689404,0.00578363546726255,-3.32217003013551,"NOT"
"SLITRK3",-0.908973328730452,-5.65111738689142,-2.77919172990071,0.00563970814079085,0.00863416776676113,-3.32226375683045,"NOT"
"RP11-426J5.3",-0.921077807965743,-2.93047486016064,-2.79010327759519,0.00545574913772058,0.00837335428213877,-3.32353303920707,"NOT"
"IGHV3-13",1.44534954989339,-2.87398996313922,2.7806600317731,0.00561463140573932,0.00859890524822443,-3.32354766959598,"UP"
"CCDC146",1.38901099216537,4.64123688865116,2.94443989256717,0.00337504150768831,0.00534400977357358,-3.32458301249181,"UP"
"ARSF",1.57552865117878,0.096519251300673,2.80268841676019,0.00525033209654675,0.00807674487783218,-3.32473087567242,"UP"
"FAM72D",0.878753062616084,-1.15779402813447,2.79201104389878,0.00542414952638539,0.00832890697348374,-3.32509379820393,"NOT"
"MED21",0.456541714975378,4.31881843931092,2.96752124368905,0.00313548607803583,0.00498816552520396,-3.32522573752868,"NOT"
"ZSCAN12P1",-0.477704616820568,-0.995124067993741,-2.82104377154452,0.00496328058303822,0.007662246516525,-3.3253162471324,"NOT"
"RP11-32B5.1",-0.692754654075077,-2.57188235739952,-2.79090741790239,0.00544240936157037,0.00835440449519504,-3.32582076658412,"NOT"
"KLHL42",0.399767698520135,4.60343618089052,2.97795102829337,0.0030324241979974,0.00483426059073233,-3.32660047679608,"NOT"
"CTB-36O1.7",1.21983416198633,-3.20006064424663,2.77891044340939,0.00564452370581324,0.00864049217327933,-3.32708555219015,"UP"
"FCRL2",-1.14098656417873,-3.17146222360378,-2.78810296393066,0.00548906055147667,0.00842140783769764,-3.32731791192382,"DOWN"
"DDX39B",-0.456521375291327,7.32656789554385,-3.00056608002031,0.00281951503647611,0.00451881388996273,-3.3276982404414,"NOT"
"NEK3",-0.406275809500647,3.07949835636881,-2.94820119517134,0.00333489766571347,0.00528342893644225,-3.32851707665038,"NOT"
"CTD-2026K11.1",-1.58160501801453,-4.19980215114904,-2.78352427308345,0.00556600391851712,0.0085296061991772,-3.32921790877502,"DOWN"
"PSMD10P1",-0.747865702661707,-3.94259356095188,-2.78107240442346,0.00560760677059287,0.00858866796000767,-3.33029062370505,"NOT"
"LRP8",-0.609367174862907,1.56194363009754,-2.89926695484644,0.00389285387302967,0.00610987336301672,-3.33033688921697,"NOT"
"TRAPPC6B",0.370738478905585,4.51324730557119,2.97447647457668,0.00306640865965003,0.00488569590021612,-3.33086585235157,"NOT"
"CLDN18",-0.659811913252218,-2.14138824763865,-2.79484305463228,0.00537754652727596,0.00826086439083273,-3.33166766045467,"NOT"
"FAM96A",0.396328694776487,4.89628621867535,2.9858434191364,0.00295650537626674,0.00472187914200162,-3.33187005984908,"NOT"
"C5orf34",0.386526930713669,0.205678625910873,2.82949131140715,0.0048360185749104,0.00747950330260006,-3.33221179727366,"NOT"
"RPL32P29",0.514260316542292,1.96293607298773,2.878965163953,0.00414833453603361,0.00647862886832668,-3.33347182049194,"NOT"
"FAM84B",0.58157907777837,6.04523825622009,3.00308964956361,0.00279662600362745,0.0044849772463993,-3.33583743743528,"NOT"
"RPL22L1",0.626940065084399,3.81139197257143,2.9368683703892,0.00345719232223007,0.00546277935543163,-3.33789736380939,"NOT"
"USP9Y",-2.43071843030736,1.01367294141072,-2.93401627641777,0.00348860777390363,0.00551069486542915,-3.33861884408681,"DOWN"
"HSD17B14",0.839727492188493,4.56101699145616,2.95916817366013,0.00322032523479184,0.00511346648805417,-3.33914462472466,"NOT"
"AKR1B15",-1.17748383325067,-5.44322851896653,-2.77397397520105,0.00572964263956944,0.00876122713630692,-3.33928087117283,"DOWN"
"RP11-488L18.4",-0.615559012424917,3.15530111158546,-2.95450239929407,0.00326862187554521,0.00518461141226914,-3.33959013234389,"NOT"
"RP11-693N9.2",0.873615321788397,1.85206772079342,2.86178188794563,0.00437639077693715,0.00681090115076369,-3.34042356179841,"NOT"
"AF186192.5",-0.869963854192528,-2.39625968151836,-2.79070628268071,0.00544574319496731,0.0083585055763212,-3.34055476511042,"NOT"
"MX2",0.592240061367201,3.44073109227904,2.92153088560352,0.00362922210648682,0.0057199277552696,-3.34105592503213,"NOT"
"CDC42BPB",0.449163667776453,7.04429714606467,3.00344225933473,0.00279344138222101,0.00448015465392549,-3.34298972283285,"NOT"
"RP11-367J11.3",-0.579272718179586,-0.934736565456966,-2.81822226663522,0.00500645834845549,0.00772418008485578,-3.34377217986853,"NOT"
"HERC6",0.374650528638204,4.02220989303175,2.94915324646291,0.00332480595408553,0.00526876343408255,-3.34416397027071,"NOT"
"PPP1R36",-0.995450431418776,-1.57889133724061,-2.80902743630228,0.00514954156775441,0.00792991077511085,-3.34649061488869,"NOT"
"AC006486.10",-0.432317047806791,-2.81507487336348,-2.77909609830673,0.00564134491624016,0.00863614985236912,-3.34699176831728,"NOT"
