"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"CTD-2049O4.1",1.56100829329886,-3.1000725863238,13.605757694905,3.47596088022096e-39,6.93376852598103e-39,77.6729026141158,"UP"
"SLC4A4",1.58327390720552,-0.0171003634506696,13.6207326542488,2.91394516845611e-39,5.81866423852156e-39,77.6699858533769,"UP"
"PI16",-3.81145072017312,1.89459671778531,-13.6142235881045,3.14616229067295e-39,6.27958895714725e-39,77.6310290664185,"DOWN"
"NACAP1",-0.889543509637145,-2.91699402519548,-13.5972406325345,3.84247450156039e-39,7.66093706865285e-39,77.6095154278114,"NOT"
"KISS1",-1.26341189794549,-5.27654799203115,-13.6106706835416,3.28059532882957e-39,6.54646539532958e-39,77.6040090644547,"DOWN"
"LINC01260",-1.51917587194124,-1.55427532789287,-13.5972000721598,3.84430890546489e-39,7.66403096429482e-39,77.5926869030392,"DOWN"
"ATG14",-0.443898703108309,4.85841066753343,-13.65900605509,1.85545267929652e-39,3.71927128463614e-39,77.5628799360025,"NOT"
"COPB2",0.664235285723588,6.85691134461405,13.6742751142025,1.54929762352472e-39,3.10810787486071e-39,77.5520068802981,"NOT"
"TRUB1",0.655783849699117,3.63071806523186,13.6483177409143,2.10490910884629e-39,4.21463601024827e-39,77.5519415955367,"NOT"
"TRRAP",0.379467353734997,6.48396555713717,13.6717322013623,1.59654719918867e-39,3.20266021856628e-39,77.5508486027441,"NOT"
"DUSP18",0.465932842906226,2.36030509728417,13.629667974182,2.62271283122811e-39,5.24175320731631e-39,77.5301244495484,"NOT"
"TSGA10",-0.757796570076098,1.13830939229384,-13.6096330312618,3.32092570880225e-39,6.62597000419424e-39,77.5226486630759,"NOT"
"LPAR3",-2.14138337866206,1.09267922214283,-13.6041145941855,3.54384990869335e-39,7.06867208545564e-39,77.5198239378117,"DOWN"
"TSPY8",-0.719597609963056,-6.1212405324498,-13.6032888745892,3.57846342950019e-39,7.137188331589e-39,77.4665539110812,"NOT"
"NAT1",1.04016420853227,0.875688040072236,13.6094889602277,3.32656419753319e-39,6.63673173492994e-39,77.4651172610553,"UP"
"LIN28B",1.79867831700886,-5.21657709449617,13.5890653234557,4.230405065323e-39,8.42941623559841e-39,77.4526642875106,"UP"
"SRL",-1.65287886954088,-0.85497906094301,-13.5875376508907,4.30710509166423e-39,8.58161655872767e-39,77.4509848872715,"DOWN"
"SPATA25",-0.833896013020077,-1.58454442810629,-13.5838244798503,4.49935376537211e-39,8.96334200860401e-39,77.4271943007917,"NOT"
"AC004637.1",-0.990561947738557,-5.63310187487773,-13.5966037363675,3.8713799453666e-39,7.71743257412502e-39,77.4187289020603,"NOT"
"ALOX12B",-6.18301917358527,1.19219138684276,-13.5874979952734,4.3091144126766e-39,8.58498925634563e-39,77.4132314802717,"DOWN"
"ALG1L9P",-0.791754795862293,-3.03091696329773,-13.5797589808499,4.71965296152614e-39,9.40013724027815e-39,77.4031906776702,"NOT"
"SLC4A5",-1.20698988976446,1.20372676896609,-13.5974451425974,3.83323849239355e-39,7.64308467577536e-39,77.3939638432319,"DOWN"
"ZNF254",-0.656776853472316,3.01114704143165,-13.6204985980471,2.92199171394627e-39,5.83430225964577e-39,77.3899122189096,"NOT"
"WDSUB1",0.45078945765438,2.65432150981326,13.6209208374901,2.90749167691047e-39,5.80620521252836e-39,77.383952435441,"NOT"
"ZCCHC9",0.556957649998421,4.07181774316244,13.6376802799025,2.38630500583274e-39,4.77313803313012e-39,77.3704783452494,"NOT"
"SPAG7",0.379202627441431,5.08489281391841,13.6464268850918,2.15239439518922e-39,4.30907896081031e-39,77.3637075028832,"NOT"
"ZNF658",-0.736313163812781,2.55624431634548,-13.6115640830909,3.24626249659238e-39,6.47890731859646e-39,77.3627293311859,"NOT"
"UGT1A9",-1.11741183650141,-5.87083044577169,-13.5937520561524,4.00348058676552e-39,7.97901007073521e-39,77.3619220532395,"DOWN"
"MILR1",1.45170156778129,0.462656538421326,13.597798978548,3.8173108518711e-39,7.61188624940385e-39,77.355539581412,"UP"
"AP5M1",0.349117830222723,4.64166192989069,13.6409117503493,2.29707545724147e-39,4.59553655643678e-39,77.3460630485514,"NOT"
"REXO2",-0.621734110620203,5.61092920929833,-13.6431307084413,2.23773557174923e-39,4.47827842744205e-39,77.3075721747518,"NOT"
"DEPDC7",-0.901924117943315,1.56864022927644,-13.5940528809351,3.9893361385624e-39,7.95198873514691e-39,77.2979464741884,"NOT"
"PHF1",0.490339534696859,5.72256390443644,13.6444266792654,2.2037869976728e-39,4.41131529302396e-39,77.2821334867217,"NOT"
"MAGOH",0.389006334346397,4.08939221262858,13.6298254295133,2.61784964553741e-39,5.23241926130078e-39,77.2805056661808,"NOT"
"RP11-108M9.4",0.789024212752774,0.68789917906023,13.5901788296173,4.1753573578515e-39,8.32034067070136e-39,77.2721085109746,"NOT"
"KATNA1",-0.366621478466949,3.83840119746367,-13.6229702398953,2.83812483839597e-39,5.66893330577156e-39,77.2688563363375,"NOT"
"DPEP3",1.72558022603772,-4.36607522247336,13.569442109421,5.32809461489706e-39,1.06041830222658e-38,77.2518766311392,"UP"
"GABBR2",-2.33098661464928,-1.44061937875986,-13.5675482971955,5.44798227089504e-39,1.08411968890815e-38,77.2485544035425,"DOWN"
"HSPA1A",0.968441187821174,7.51480525036638,13.6500917194658,2.0613077733633e-39,4.12824795109958e-39,77.2266987613358,"NOT"
"RP11-817O13.8",0.601899406241959,0.248913682211637,13.5801229299563,4.69950146057388e-39,9.36068895404356e-39,77.2097824578266,"NOT"
"FADD",0.595816910340006,4.07600788645372,13.62382398003,2.80971645538763e-39,5.61301661537068e-39,77.2053946700412,"NOT"
"OSBPL10",0.946315345543311,4.10300396609961,13.624089090954,2.80095257218433e-39,5.59592108479939e-39,77.1967003374472,"NOT"
"CTB-147C22.3",-1.04999304735385,-5.62510888956102,-13.5740078774361,5.04974850247734e-39,1.00546350689194e-38,77.1530370190762,"DOWN"
