"cause","effect"
"TNF","LTB"
"TNF","MAP2K6"
"TNF","MYD88"
"TNF","PTPRC"
"TNF","SPATA2"
"TNF","TLR5"
"TNF","TNFAIP3"
"TNF","TNFRSF11A"
"TNF","TNFRSF9"
"TNF","TRAF3"
"TNF","VEGFA"
"TNF","ZFP36"
"TNFAIP6","CCL5"
"TNFAIP6","CXCL11"
"TNFAIP6","CXCL8"
"TNFAIP6","HAS2"
"TNFAIP6","PTX3"
"TNFAIP6","THBS1"
"TNFRSF10A","BCL2L1"
"TNFRSF10A","BID"
"TNFRSF10A","CASP10"
"TNFRSF10A","CASP3"
"TNFRSF10A","CASP8"
"TNFRSF10A","CASP9"
"TNFRSF10A","CHI3L1"
"TNFRSF10A","DAP3"
"TNFRSF10A","FADD"
"TNFRSF10A","FAS"
"TNFRSF10A","FASLG"
"TNFRSF10A","HLA-A"
"TNFRSF10A","HLA-DRB1"
"TNFRSF10A","HSPA4"
"TNFRSF10A","MADD"
"TNFRSF10A","PTPRN"
"TNFRSF10A","TNF"
"TNFRSF10A","TNFRSF10B"
"TNFRSF10A","TNFRSF10C"
"TNFRSF10A","TNFRSF10D"
"TNFRSF10A","TNFRSF11B"
"TNFRSF10A","TNFRSF21"
"TNFRSF10A","TNFSF10"
"TNFRSF10B","BCL2L1"
"TNFRSF10B","BID"
"TNFRSF10B","CASP10"
"TNFRSF10B","CASP3"
"TNFRSF10B","CASP8"
"TNFRSF10B","CASP9"
"TNFRSF10B","CYCS"
"TNFRSF10B","DIABLO"
"TNFRSF10B","FADD"
"TNFRSF10B","FAS"
"TNFRSF10B","FASLG"
"TNFRSF10B","TNFRSF10C"
"TNFRSF10B","TNFRSF10D"
"TNFRSF10B","TNFRSF11B"
"TNFRSF10B","TNFRSF21"
"TNFRSF10C","CASP8"
"TNFRSF10D","CASP8"
"TNFRSF10D","TNFRSF10C"
"TNFRSF11B","DKK1"
"TNFRSF11B","IL6"
"TNFRSF11B","SPP1"
"TNFRSF11B","TNF"
"TNFRSF12A","LTA"
"TNFRSF12A","TNF"
"TNFRSF12A","TNFRSF11A"
"TNFRSF12A","TNFSF13B"
"TNFRSF12A","TRAF1"
"TNFRSF12A","TRAF3"
"TNFRSF13C","CES3"
"TNFRSF13C","CR2"
"TNFRSF13C","CXCR5"
"TNFRSF13C","LTB"
"TNFRSF13C","TNF"
"TNFRSF13C","TNFRSF12A"
"TNFRSF13C","TNFSF11"
"TNFRSF13C","TNFSF12"
"TNFRSF13C","TRAF1"
"TNFRSF13C","TRAF3"
"TNFRSF14","ACKR1"
"TNFRSF14","CD8A"
"TNFRSF14","ERVW-1"
"TNFRSF14","LTA"
"TNFRSF14","PTPN6"
"TNFRSF14","TNF"
"TNFRSF14","TRAF1"
"TNFRSF18","CD8A"
"TNFRSF18","PDCD1"
"TNFRSF18","TNFRSF4"
"TNFRSF18","TNFRSF9"
"TNFRSF18","TNFSF18"
"TNFRSF18","TRAF1"
"TNFRSF19","MAG"
"TNFRSF21","CARM1"
"TNFRSF21","HELZ2"
"TNFRSF21","TBL1XR1"
"TNFRSF21","TNFRSF19"
"TNFRSF4","CARD11"
"TNFRSF4","CD8A"
"TNFRSF4","CXCR4"
"TNFRSF4","ERVW-1"
"TNFRSF4","TNF"
"TNFRSF4","TRAF3"
"TNFRSF8","ALK"
"TNFRSF8","BUB1"
"TNFRSF8","CD2"
"TNFRSF8","CD5"
"TNFRSF8","CD7"
"TNFRSF8","CD8A"
"TNFRSF8","MME"
"TNFRSF8","NCAM1"
"TNFRSF8","PTPRC"
"TNFRSF8","SPN"
"TNFRSF8","TIA1"
"TNFRSF8","TNFRSF4"
"TNFRSF8","TRAF1"
"TNFRSF8","TRAF3"
"TNFSF10","BID"
"TNFSF10","CASP10"
"TNFSF10","CASP3"
"TNFSF10","CASP8"
"TNFSF10","DAP3"
"TNFSF10","DIABLO"
"TNFSF10","FADD"
"TNFSF10","FAS"
"TNFSF10","FASLG"
"TNFSF10","PIK3CB"
"TNFSF10","PIK3R1"
"TNFSF10","TNF"
"TNFSF10","TNFRSF10B"
"TNFSF10","TNFRSF10C"
"TNFSF10","TNFRSF10D"
"TNFSF10","TNFRSF11B"
"TNFSF11","CDKN2A"
"TNFSF11","IL34"
"TNFSF11","IL6"
"TNFSF11","LTA"
"TNFSF11","LTB"
"TNFSF11","OSCAR"
"TNFSF11","TNF"
"TNFSF11","TNFRSF11A"
"TNFSF11","TRAF3"
"TNFSF11","VEGFA"
"TNFSF12","BID"
"TNFSF12","CASP3"
"TNFSF12","CASP8"
"TNFSF12","CD40LG"
"TNFSF12","FADD"
"TNFSF12","LTB"
"TNFSF12","TNF"
"TNFSF12","TNFRSF12A"
"TNFSF12","TNFSF11"
"TNFSF12","TNFSF13B"
"TNFSF12","TRAF3"
"TNFSF13B","IL6"
"TNFSF13B","LTA"
"TNFSF13B","LTB"
"TNFSF13B","TNF"
"TNFSF13B","TNFSF11"
"TNFSF13B","TRAF3"
"TNFSF4","CD276"
"TNFSF4","CD40LG"
"TNFSF4","CD86"
"TNFSF4","CD8A"
"TNFSF4","CTLA4"
"TNFSF4","PDPN"
"TNFSF4","TNFRSF4"
"TNFSF4","TNFRSF9"
"TNFSF4","TSLP"
"TNFSF8","TNFRSF8"
"TNFSF9","CD276"
"TNFSF9","CD70"
"TNFSF9","CD80"
"TNFSF9","CD8A"
"TNFSF9","IL15"
"TNFSF9","MAP3K5"
"TNFSF9","TNFRSF4"
"TNFSF9","TNFRSF9"
"TNFSF9","TNFSF4"
"TNIP3","TNFAIP3"
"TNMD","SCX"
"TNN","ITGA10"
"TNN","ITGA8"
"TNN","ITGB6"
"TNN","SDC1"
"TNN","SDC4"
"TNNC1","ACTA1"
"TNNC1","MYH3"
"TNNC1","MYH6"
"TNNC1","MYL3"
"TNNC1","TNNC2"
"TNNC1","TNNI1"
"TNNC1","TNNI3"
"TNNC1","TNNT1"
"TNNC1","TNNT2"
"TNNC1","TPM1"
"TNNC1","TPM2"
"TNNC1","TPM3"
"TNNC1","TPM4"
"TNNC2","ACTN2"
"TNNC2","ACTN3"
"TNNC2","DES"
"TNNC2","MYBPC1"
"TNNC2","MYH3"
"TNNC2","MYH6"
"TNNC2","SRL"
"TNNC2","TNNT1"
"TNNC2","TPM2"
"TNNC2","TTN"
"TNNI1","ACTN2"
"TNNI1","ACTN3"
"TNNI1","CHRNG"
"TNNI1","DMD"
"TNNI1","MYBPC1"
"TNNI1","MYH3"
"TNNI1","MYH6"
"TNNI1","MYL3"
"TNNI1","PRKG1"
"TNNI1","TNNC2"
"TNNI1","TNNT1"
"TNNI1","TPM2"
"TNNI1","TPM3"
"TNNI1","TTN"
"TNNI3","ACTA1"
"TNNI3","ACTN3"
"TNNI3","ATP2B4"
"TNNI3","CSRP3"
"TNNI3","DES"
"TNNI3","DMD"
"TNNI3","LDB3"
"TNNI3","MYBPC1"
"TNNI3","MYH3"
"TNNI3","MYH6"
"TNNI3","MYH7"
"TNNI3","MYL3"
"TNNI3","RCAN2"
"TNNI3","RCAN3"
"TNNI3","RYR2"
"TNNI3","TNNC2"
"TNNI3","TNNI1"
"TNNI3","TNNT1"
"TNNI3","TPM1"
"TNNI3","TPM2"
"TNNI3","TPM3"
"TNNI3","TPM4"
"TNNI3","TTN"
"TNNI3K","FPGT-TNNI3K"
"TNNI3K","LRRIQ3"
"TNNT2","ACTA1"
"TNNT2","ACTC1"
"TNNT2","ACTN2"
"TNNT2","ACTN3"
"TNNT2","DES"
"TNNT2","DMD"
"TNNT2","LDB3"
"TNNT2","MYBPC3"
"TNNT2","MYH11"
"TNNT2","MYH3"
"TNNT2","MYH6"
"TNNT2","MYH7"
"TNNT2","MYH7B"
"TNNT2","MYL3"
"TNNT2","MYLPF"
"TNNT2","NPPB"
"TNNT2","RYR2"
"TNNT2","TCAP"
"TNNT2","TNNC2"
"TNNT2","TNNI1"
"TNNT2","TNNI3"
"TNNT2","TNNT1"
"TNNT2","TPM1"
"TNNT2","TPM2"
"TNNT2","TPM3"
"TNNT2","TPM4"
"TNNT2","TTN"
"TNRC6A","CDKN2A"
"TNRC6A","CHD1"
"TNRC6A","DICER1"
"TNRC6A","H2AFX"
"TNRC6A","H2BFS"
"TNRC6A","HIST1H2BH"
"TNRC6A","HIST1H2BJ"
"TNRC6A","KPNA2"
"TNS1","ACTA1"
"TNS1","ACTN2"
"TNS1","ACTN3"
"TNS1","ACTN4"
"TNS1","CAPN1"
"TNS1","CSK"
"TNS1","DLC1"
"TNS1","ITGB4"
"TNS1","PIK3R1"
"TNS1","PPP1CA"
"TNS1","STARD8"
"TNS1","TGFB1I1"
"TNXB","CYP21A2"
"TOMM22","ACO2"
"TOMM22","APOO"
"TOMM22","ATP5B"
"TOMM22","ATP5G1"
"TOMM22","CHCHD3"
"TOMM22","CYC1"
"TOMM22","GFER"
"TOMM22","MRPL12"
"TOMM22","MTX1"
"TOMM22","MTX2"
"TOMM22","MTX3"
"TOMM22","PAM16"
"TOMM22","RPP38"
"TOMM22","SLC25A10"
"TOMM22","TIMM10"
"TOMM22","TIMM17A"
"TOMM22","TIMM17B"
"TOMM22","TIMM23"
"TOMM22","TIMM50"
"TOMM22","TIMM8A"
"TOMM22","TIMM8B"
"TOMM22","TOMM40"
"TOMM22","TOMM5"
"TOMM22","TOMM6"
"TOMM22","VDAC1"
"TOMM22","VDAC2"
"TOMM22","VDAC3"
"TOMM34","TARS"
"TOMM40","APOC1"
"TOMM40","BOP1"
"TOMM40","MTX3"
"TOMM40","SLC25A10"
"TOMM40","TIMM23"
"TOMM40","TIMM50"
"TOMM40","TIMM8B"
"TOMM40","TOMM5"
"TOMM40","VDAC3"
"TOMM6","TOMM40"
"TOMM6","TOMM5"
"TONSL","BRCA1"
"TONSL","HIST1H4D"
"TONSL","HIST1H4I"
"TONSL","HIST2H3PS2"
"TONSL","HIST2H4A"
"TONSL","HIST2H4B"
"TONSL","HIST4H4"
"TOP2A","ARHGAP11B"
"TOP2A","CDCA3"
"TOP2A","DEPDC1"
"TOP2A","FAM83D"
"TOP2A","GTSE1"
"TOP2A","HJURP"
"TOP2A","KIF18B"
"TOP2A","KPNA2"
"TOP2A","MCM10"
"TOP2A","MCM3"
"TOP2A","NUP37"
"TOP2A","NUP62"
"TOP2A","NUSAP1"
"TOP2A","PBK"
"TOP2A","RECQL4"
"TOP2A","TIMELESS"
"TOP2A","UHRF1"
"TOPBP1","ATM"
"TOPBP1","BARD1"
"TOPBP1","BLM"
"TOPBP1","BRCA2"
"TOPBP1","CDC45"
"TOPBP1","CDC7"
"TOPBP1","CDT1"
"TOPBP1","CHEK1"
"TOPBP1","CLSPN"
"TOPBP1","DNA2"
"TOPBP1","EXO1"
"TOPBP1","FANCA"
"TOPBP1","FANCB"
"TOPBP1","FANCD2"
"TOPBP1","FANCF"
"TOPBP1","FANCI"
"TOPBP1","GINS1"
"TOPBP1","GINS3"
"TOPBP1","GINS4"
"TOPBP1","GMNC"
"TOPBP1","MCM10"
"TOPBP1","MCM2"
"TOPBP1","MCM3"
"TOPBP1","MCM4"
"TOPBP1","MCM6"
"TOPBP1","PLK1"
"TOPBP1","POLD1"
"TOPBP1","PTGDR"
"TOPBP1","RAD51"
"TOPBP1","RAD52"
"TOPBP1","RBBP8"
"TOPBP1","RECQL4"
"TOPBP1","RFC3"
"TOPBP1","RFC4"
"TOPBP1","RHNO1"
"TOPBP1","RMI1"
"TOPBP1","RMI2"
"TOPBP1","SLX1B"
"TOPBP1","TICRR"
"TOPBP1","TIMELESS"
"TOPBP1","TOP2A"
"TOPBP1","UBE2T"
"TOPBP1","XRCC2"
"TOPBP1","YWHAZ"
"TOX3","FGFR2"
"TOX3","PTPRD"
"TOX3","SKOR1"
"TP53","ABCB1"
"TP53","ABL1"
"TP53","ACTB"
"TP53","ACTL6A"
"TP53","ALB"
"TP53","ALK"
"TP53","ANG"
"TP53","ANKRD2"
"TP53","ANXA2"
"TP53","ATM"
"TP53","AURKB"
"TP53","BACE2"
"TP53","BAK1"
"TP53","BCL2"
"TP53","BCL2L1"
"TP53","BCL2L12"
"TP53","BCL2L14"
"TP53","BID"
"TP53","BIRC5"
"TP53","BLM"
"TP53","BMX"
"TP53","BNIP3L"
"TP53","BRCA1"
"TP53","BRCA2"
"TP53","BTG2"
"TP53","BUB1"
"TP53","BUB1B"
"TP53","CAPN1"
"TP53","CARM1"
"TP53","CASP10"
"TP53","CASP2"
"TP53","CASP3"
"TP53","CASP8"
"TP53","CASP9"
"TP53","CBX2"
"TP53","CBX4"
"TP53","CBX8"
"TP53","CCNA2"
"TP53","CCNE2"
"TP53","CCT2"
"TP53","CCT5"
"TP53","CD40LG"
"TP53","CD44"
"TP53","CDC25A"
"TP53","CDC25C"
"TP53","CDK1"
"TP53","CDK5"
"TP53","CDK9"
"TP53","CDKN1A"
"TP53","CDKN2B"
"TP53","CDKN3"
"TP53","CEBPA"
"TP53","CHEK1"
"TP53","CSNK1G1"
"TP53","CSNK2B"
"TP53","CYCS"
"TP53","DACH1"
"TP53","DAPK1"
"TP53","DDIT4"
"TP53","DDX17"
"TP53","DHCR24"
"TP53","DICER1"
"TP53","DMTF1"
"TP53","DNA2"
"TP53","DNAJA1"
"TP53","DYRK2"
"TP53","E2F1"
"TP53","E2F7"
"TP53","E2F8"
"TP53","EGFR"
"TP53","EHMT2"
"TP53","ERBB2"
"TP53","ERBB4"
"TP53","ESR1"
"TP53","ESR2"
"TP53","ETS1"
"TP53","ETS2"
"TP53","EXO1"
"TP53","EZH2"
"TP53","FAS"
"TP53","FBXW7"
"TP53","FHL2"
"TP53","FOS"
"TP53","FOXO4"
"TP53","GATAD2A"
"TP53","GSK3B"
"TP53","GTSE1"
"TP53","H2AFX"
"TP53","HABP4"
"TP53","HDAC6"
"TP53","HIC1"
"TP53","HMGA1"
"TP53","HMGA2"
"TP53","HNF4A"
"TP53","HPGDS"
"TP53","HSPA4"
"TP53","HSPA8"
"TP53","IDH2"
"TP53","IGF1"
"TP53","ING2"
"TP53","ING5"
"TP53","JMY"
"TP53","KIT"
"TP53","KLF4"
"TP53","KLF5"
"TP53","L3MBTL1"
"TP53","LGALS4"
"TP53","LRRK2"
"TP53","LYN"
"TP53","MAF1"
"TP53","MAPK10"
"TP53","MAPK11"
"TP53","MDM4"
"TP53","MET"
"TP53","MGEA5"
"TP53","MKI67"
"TP53","MMP9"
"TP53","MUC1"
"TP53","MYB"
"TP53","MYCN"
"TP53","NDN"
"TP53","NEURL4"
"TP53","NME1"
"TP53","NOTCH4"
"TP53","NQO1"
"TP53","NR1I2"
"TP53","NR4A1"
"TP53","NRAS"
"TP53","OBSL1"
"TP53","OTUB1"
"TP53","PARP1"
"TP53","PBK"
"TP53","PCNA"
"TP53","PERP"
"TP53","PGR"
"TP53","PHB"
"TP53","PHF1"
"TP53","PHGDH"
"TP53","PIDD1"
"TP53","PKM"
"TP53","PLAGL1"
"TP53","PLK1"
"TP53","PMAIP1"
"TP53","POLI"
"TP53","POU4F1"
"TP53","PPARG"
"TP53","PRKCD"
"TP53","PRKCZ"
"TP53","PSME3"
"TP53","PTTG1"
"TP53","RAD23A"
"TP53","RAD51"
"TP53","RAD54L"
"TP53","RBBP8"
"TP53","RECQL4"
"TP53","REST"
"TP53","RFC3"
"TP53","RFC4"
"TP53","RFWD2"
"TP53","RGCC"
"TP53","RHNO1"
"TP53","RMI1"
"TP53","RMI2"
"TP53","RNF2"
"TP53","RNF43"
"TP53","RRAD"
"TP53","RRM2"
"TP53","RUNX3"
"TP53","S100A1"
"TP53","S100A4"
"TP53","S100A6"
"TP53","SCO2"
"TP53","SESN1"
"TP53","SESN3"
"TP53","SETD7"
"TP53","SETD9"
"TP53","SFN"
"TP53","SIK1"
"TP53","SKP2"
"TP53","SLC2A1"
"TP53","SMAD3"
"TP53","SMARCA4"
"TP53","SMC4"
"TP53","SNAI2"
"TP53","SOCS3"
"TP53","SSBP1"
"TP53","STAT1"
"TP53","STEAP3"
"TP53","SUMO1"
"TP53","SUMO2"
"TP53","SUMO3"
"TP53","SUMO4"
"TP53","SUV39H1"
"TP53","TAF1"
"TP53","TAF10"
"TP53","TAF13"
"TP53","TCHP"
"TP53","TERT"
"TP53","TFAM"
"TP53","TFAP2A"
"TP53","TFDP1"
"TP53","THRB"
"TP53","TNF"
"TP53","TNFRSF10B"
"TP53","TNFRSF10C"
"TP53","TNFRSF10D"
"TP53","TNRC6A"
"TP53","TOP2A"
"TP53","TP53RK"
"TP53","TP73"
"TP53","TPX2"
"TP53","TRIAP1"
"TP53","TRIM29"
"TP53","TSC22D3"
"TP53","TTK"
"TP53","TXN"
"TP53","UBD"
"TP53","UBE2D1"
"TP53","UBE2N"
"TP53","VDR"
"TP53","VEGFA"
"TP53","VENTX"
"TP53","WT1"
"TP53","YBX1"
"TP53","YWHAZ"
"TP53","ZBTB33"
"TP53","ZEB1"
"TP53","ZNF274"
"TP53","ZNF385A"
"TP53I3","EI24"
"TP53I3","TRIAP1"
"TP53RK","ARPC1B"
"TP53RK","YRDC"
"TP63","ABL1"
"TP63","DDIT4"
"TP63","FAS"
"TP63","FBXW7"
"TP63","GSK3B"
"TP63","NQO1"
"TP63","PERP"
"TP63","PLK1"
"TP63","PML"
"TP63","SFN"
"TP63","STXBP4"
"TP63","TP53"
"TP63","TP73"
"TP73","CCNE2"
"TP73","CDK1"
"TP73","CHEK1"
"TP73","PSMB3"
"TP73","PSMD14"
"TP73","PSME1"
"TPBG","GIPC1"
"TPBG","HLA-DRA"
"TPCN2","SLC24A4"
"TPCN2","SLC24A5"
"TPCN2","TPCN1"
"TPD52","HSPA8"
"TPD52","MAL2"
"TPD52","TPD52L1"
"TPH1","DBH"
"TPH1","DHFR"
"TPH1","HTR1B"
"TPH1","HTR2C"
"TPH1","MAOA"
"TPH1","SLC6A3"
"TPI1","AGXT"
"TPI1","ALDH2"
"TPI1","ALDOA"
"TPI1","ALDOB"
"TPI1","BPGM"
"TPI1","CFL1"
"TPI1","CPVL"
"TPI1","DERA"
"TPI1","FBP1"
"TPI1","FH"
"TPI1","GLYCTK"
"TPI1","GOT1"
"TPI1","GOT2"
"TPI1","GPD2"
"TPI1","GPI"
"TPI1","GPT2"
"TPI1","H6PD"
"TPI1","HLA-DRA"
"TPI1","KCNA5"
"TPI1","LDHA"
"TPI1","MDH2"
"TPI1","NME1"
"TPI1","NME2"
"TPI1","PDHB"
"TPI1","PFKM"
"TPI1","PFKP"
"TPI1","PGD"
"TPI1","PGK1"
"TPI1","PGM5"
"TPI1","PHGDH"
"TPI1","PKM"
"TPI1","PLBD2"
"TPI1","PNMAL2"
"TPI1","PRDX2"
"TPI1","PRDX6"
"TPI1","SHMT2"
"TPI1","TKTL1"
"TPI1","UQCRFS1"
"TPM1","ACTA1"
"TPM1","ACTA2"
"TPM1","ACTG2"
"TPM1","ACTN2"
"TPM1","CALD1"
"TPM1","DES"
"TPM1","DMD"
"TPM1","LDB3"
"TPM1","LMOD1"
"TPM1","MYBPC1"
"TPM1","MYBPC3"
"TPM1","MYH11"
"TPM1","MYH3"
"TPM1","MYL12B"
"TPM1","MYL3"
"TPM1","MYL6"
"TPM1","MYLK"
"TPM1","TNNC2"
"TPM1","TNNI1"
"TPM1","TNNT1"
"TPM1","TPM2"
"TPM1","TPM3"
"TPM1","TTN"
"TPM1","VIM"
"TPM2","ACTA2"
"TPM2","ACTG2"
"TPM2","ACTN2"
"TPM2","ACTN3"
"TPM2","CFL1"
"TPM2","MYH11"
"TPM2","MYH3"
"TPM2","MYL12B"
"TPM2","MYL3"
"TPM2","MYL6"
"TPM2","TAGLN"
"TPM2","TNNT1"
"TPM2","TTN"
"TPM2","VIM"
"TPM3","ACTA2"
"TPM3","ACTG2"
"TPM3","ACTN2"
"TPM3","ACTN3"
"TPM3","ACTR2"
"TPM3","ADRB1"
"TPM3","ALK"
"TPM3","CDC42"
"TPM3","MYBPC1"
"TPM3","MYBPC3"
"TPM3","MYH11"
"TPM3","MYH3"
"TPM3","MYL12B"
"TPM3","MYL3"
"TPM3","MYL6"
"TPM3","TNNC2"
"TPM3","TNNT1"
"TPM3","TPM2"
"TPM3","TTN"
"TPM3","YWHAZ"
"TPM4","ACTA2"
"TPM4","ACTG2"
"TPM4","ACTN2"
"TPM4","ACTN3"
"TPM4","CALD1"
"TPM4","CFL1"
"TPM4","DMD"
"TPM4","LMOD1"
"TPM4","MYH11"
"TPM4","MYH3"
"TPM4","MYL12B"
"TPM4","MYL3"
"TPM4","MYL6"
"TPM4","MYLK"
"TPM4","TNNC2"
"TPM4","TNNI1"
"TPM4","TNNT1"
"TPM4","TPM1"
"TPM4","TPM2"
"TPM4","TPM3"
"TPM4","TTN"
"TPM4","VIM"
"TPMT","CYP2D6"
"TPMT","DPYD"
"TPMT","GMPS"
"TPMT","ITPA"
"TPMT","XDH"
"TPST2","F8"
"TPST2","PODXL2"
"TPST2","SLC35B2"
"TPX2","ASPM"
"TPX2","AURKB"
"TPX2","BIRC5"
"TPX2","BUB1"
"TPX2","CDC20"
"TPX2","CDC25C"
"TPX2","CDC45"
"TPX2","CDCA3"
"TPX2","CDCA8"
"TPX2","CDK1"
"TPX2","CDKN3"
"TPX2","CDT1"
"TPX2","CENPA"
"TPX2","CENPF"
"TPX2","CENPN"
"TPX2","CEP55"
"TPX2","CHEK1"
"TPX2","CKAP2"
"TPX2","CKAP2L"
"TPX2","CKS1B"
"TPX2","CKS2"
"TPX2","DEPDC1"
"TPX2","DTL"
"TPX2","ECT2"
"TPX2","EXO1"
"TPX2","FAM83D"
"TPX2","FANCI"
"TPX2","FEN1"
"TPX2","GTSE1"
"TPX2","HJURP"
"TPX2","HMMR"
"TPX2","INCENP"
"TPX2","KIF14"
"TPX2","KIF15"
"TPX2","KIF18B"
"TPX2","KIF20A"
"TPX2","KIF2C"
"TPX2","KIF4A"
"TPX2","KIFC1"
"TPX2","KPNA2"
"TPX2","MCM10"
"TPX2","MKI67"
"TPX2","NCAPD2"
"TPX2","NCAPG2"
"TPX2","NEK2"
"TPX2","NUSAP1"
"TPX2","ORC1"
"TPX2","PBK"
"TPX2","PRC1"
"TPX2","PTTG1"
"TPX2","RACGAP1"
"TPX2","RAD51"
"TPX2","RAD54L"
"TPX2","RAN"
"TPX2","RFC4"
"TPX2","RRM2"
"TPX2","SHCBP1"
"TPX2","SKA3"
"TPX2","SMC4"
"TPX2","SPAG5"
"TPX2","STIL"
"TPX2","TACC3"
"TPX2","TK1"
"TPX2","TOP2A"
"TPX2","TTK"
"TPX2","TUBA1B"
"TPX2","TYMS"
"TPX2","UBE2C"
"TPX2","UBE2T"
"TPX2","UHRF1"
"TPX2","ZWINT"
"TRA2A","CLK1"
"TRA2A","CLK3"
"TRA2A","HNRNPA1"
"TRA2A","HNRNPA2B1"
"TRA2A","HNRNPH1"
"TRA2A","PABPC1"
"TRA2A","SRRM1"
"TRA2A","SRRM2"
"TRA2A","STRBP"
"TRAF1","DIABLO"
"TRAF1","EDA2R"
"TRAF1","LTA"
"TRAF1","SHARPIN"
"TRAF1","SYNGAP1"
"TRAF1","TNF"
"TRAF1","TNFAIP3"
"TRAF1","TNFRSF11A"
"TRAF1","TNFRSF4"
"TRAF1","TNFRSF9"
"TRAF1","TRAF3"
"TRAF3","BTK"
"TRAF3","IKBKE"
"TRAF3","TNFRSF11A"
"TRAF3","TNFRSF9"
"TRAF4","EGFR"
"TRAF4","IRAK1"
"TRAF4","MAP3K3"
"TRAF4","MAP3K4"
"TRAF4","NCF1"
"TRAF4","NOD2"
"TRAF4","TGFB1I1"
"TRAF4","UBL4B"
"TRAF7","MAP3K3"
"TRAF7","UBE2E2"
"TRAIP","CDC45"
"TRAIP","CYLD"
"TRAIP","PCNA"
"TRAIP","POLH"
"TRAIP","TRAF1"
"TRAK1","CAMK2A"
"TRAK1","CAMK2B"
"TRAK1","CAMK2D"
"TRAK1","DISC1"
"TRAK1","JAK2"
"TRAK1","KIF5A"
"TRAK1","NDE1"
"TRAK1","OGT"
"TRAM1","HM13"
"TRAM1","RPN1"
"TRAM1","SSR4"
"TRAM1","TRAM1L1"
"TRAPPC1","BCL2L14"
"TRAPPC1","GDI2"
"TRAPPC1","RYR2"
"TRAPPC1","TRAPPC11"
"TRAPPC1","TRAPPC3"
"TRAPPC1","TRAPPC5"
"TRAPPC1","TRAPPC9"
"TRAPPC11","GDI2"
"TRAPPC11","TRAPPC3"
"TRAPPC11","TRAPPC5"
"TRAPPC11","TRAPPC9"
"TRAPPC5","PET100"
"TRAPPC5","TRAPPC3"
"TRAPPC6A","GDI2"
"TRAPPC6A","TRAPPC1"
"TRAPPC6A","TRAPPC11"
"TRAPPC6A","TRAPPC3"
"TRAPPC6A","TRAPPC5"
"TRAPPC6A","TRAPPC9"
"TRAPPC9","TRAPPC3"
"TRAPPC9","TRAPPC5"
"TRAT1","CD3D"
"TRAT1","CD3E"
"TRAT1","CD3G"
"TRAT1","CD8A"
"TRAT1","CD8B"
"TRAT1","CTLA4"
"TRAT1","DDX58"
"TRAT1","LAX1"
"TRAT1","SYK"
"TRAT1","TRIM14"
"TRAT1","TRIM17"
"TRAT1","TRIM22"
"TREH","ATHL1"
"TREH","GPI"
"TREH","PGM5"
"TREM1","CD300A"
"TREM1","CD300C"
"TREM1","CD300E"
"TREM1","CD300LB"
"TREM1","CD300LF"
"TREM1","CLEC5A"
"TREM1","FPR1"
"TREM1","HSPA4"
"TREM1","IL1B"
"TREM1","TREM2"
"TREM1","TREML1"
"TREM1","TREML2"
"TREM1","TYROBP"
"TREM2","AIF1"
"TREM2","C1QA"
"TREM2","C1QC"
"TREM2","CD300LB"
"TREM2","MS4A6A"
"TREM2","PLCG2"
"TREM2","SYK"
"TREM2","TMEM119"
"TREM2","TREML1"
"TREML1","CD300LF"
"TRH","NPY"
"TRH","POMC"
"TRH","TAC1"
"TRIB1","ANGPTL3"
"TRIB1","RFWD2"
"TRIB1","RIBC2"
"TRIB2","RFWD2"
"TRIB2","RIBC2"
"TRIB3","AKT3"
"TRIB3","CARM1"
"TRIB3","CHAC1"
"TRIB3","HELZ2"
"TRIB3","RFWD2"
"TRIB3","RIBC2"
"TRIB3","TBL1XR1"
"TRIM14","MB21D1"
"TRIM22","MX1"
"TRIM23","UBE2D2"
"TRIM23","UBE2E1"
"TRIM46","MTX1"
"TRIM46","MUC1"
"TRIM50","HDAC6"
"TRIM55","TTN"
"TRIM63","MYH6"
"TRIM66","HIST1H3B"
"TRIM66","HIST1H3E"
"TRIM66","HIST1H3F"
"TRIM66","HIST1H3I"
"TRIM66","HIST2H3A"
"TRIM66","HIST2H3PS2"
"TRIM67","TRIM17"
"TRIM7","ARMC12"
"TRIM71","CAPN3"
"TRIM71","DICER1"
"TRIM9","UBE2G2"
"TRIO","ABLIM2"
"TRIO","ABLIM3"
"TRIO","CDC42"
"TRIO","NCK1"
"TRIO","PTPRF"
"TRIO","RAC1"
"TRIP10","ARHGAP44"
"TRIP10","CDC42"
"TRIP10","FCHO1"
"TRIP10","FCHSD1"
"TRIP10","FMN1"
"TRIP10","NOSTRIN"
"TRIP10","PRKCZ"
"TRIP10","SLC2A4"
"TRIP10","WAS"
"TRIP10","WASF1"
"TRIP13","ANLN"
"TRIP13","ARHGAP11A"
"TRIP13","ASPM"
"TRIP13","AURKA"
"TRIP13","AURKB"
"TRIP13","BIRC5"
"TRIP13","BUB1"
"TRIP13","BUB1B"
"TRIP13","CCNA2"
"TRIP13","CCNB1"
"TRIP13","CCNB2"
"TRIP13","CDC20"
"TRIP13","CDC45"
"TRIP13","CDC6"
"TRIP13","CDC7"
"TRIP13","CDCA5"
"TRIP13","CDCA8"
"TRIP13","CDK1"
"TRIP13","CDKN3"
"TRIP13","CENPA"
"TRIP13","CENPE"
