"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"RGS1",-1.43925867941106,3.1802000461615,-4.70135404282,3.18924651640385e-06,4.14067179756783e-06,2.37216373863191,"DOWN"
"ERCC1",0.182322676191079,4.92197378223693,4.7423819720467,2.62494384755942e-06,3.41674833078729e-06,2.36911334395856,"NOT"
"NOP9",0.167495302323601,5.07718458507352,4.74363858770534,2.60927536533641e-06,3.39652398356846e-06,2.3659730020891,"NOT"
"AC005477.1",-0.600039864208237,-5.4427001786565,-4.61750111140288,4.72682285313608e-06,6.09847390046421e-06,2.36353524500734,"NOT"
"PROM2",0.453532264821966,-1.78437797253318,4.598971229925,5.1519936049773e-06,6.6400855855025e-06,2.35914771326585,"NOT"
"NR6A1",-0.470668627502572,2.97927791799823,-4.69963118569021,3.21532983546373e-06,4.17349168933515e-06,2.35871286118573,"NOT"
"SEPHS1",0.289291094050886,3.85631285129132,4.72342018137816,2.87265090985733e-06,3.73448938273798e-06,2.34923063193613,"NOT"
"LCMT2",0.392489596738935,1.70498558813953,4.67414996207162,3.62589272638719e-06,4.69465311862832e-06,2.3492111914598,"NOT"
"MAGEL2",-0.556602062099897,-5.56956362336035,-4.61529648555373,4.77558435652558e-06,6.16107873356554e-06,2.34550743901121,"NOT"
"IGHV3-21",1.0787473444182,0.497017409087592,4.64353220255565,4.18603911889919e-06,5.40964413541617e-06,2.34315483879241,"UP"
"RP1-37E16.12",0.484846911171254,-2.68826277893702,4.58728705831047,5.43870806957627e-06,7.00648030780344e-06,2.34015084857012,"NOT"
"TMEM126B",0.344639046095884,3.01605696818178,4.70225276055443,3.1757211784307e-06,4.12331796542614e-06,2.32521412236192,"NOT"
"ATP9A",-1.1506006881588,2.03570785132342,-4.6511236805805,4.03986850873642e-06,5.2223083394263e-06,2.32297875303842,"DOWN"
"CTB-12O2.1",-0.596450521712211,-4.37426914164448,-4.59221218497229,5.3160325598846e-06,6.84946285811045e-06,2.32244309702149,"NOT"
"DAB1",-0.735182221397148,-3.78727227198894,-4.58417816650365,5.51753845604248e-06,7.10626948346274e-06,2.31746767815375,"NOT"
"TRAV17",-1.0277876302851,-2.80229445093014,-4.57762088193065,5.687418570064e-06,7.32251964434492e-06,2.31501833521474,"DOWN"
"WNK3",0.61964171119367,-2.68158359827968,4.58187617650783,5.5766140015086e-06,7.18164204564128e-06,2.31297634349309,"NOT"
"RP11-244H3.1",0.236292098308454,1.80480118486649,4.66441050977068,3.79575906830765e-06,4.91189140649122e-06,2.30742901243384,"NOT"
"CD244",0.604630889181156,4.10597676456318,4.71877416076036,2.93668958998042e-06,3.81678399451499e-06,2.30715867037252,"NOT"
"AF196779.12",-0.829742540328424,-2.98768919179749,-4.57465774927351,5.76582065396514e-06,7.42014652838091e-06,2.30066524017244,"NOT"
