"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"ACTR10",-0.0965127293320425,5.61140020503125,-2.33645856729636,0.0199007255327626,0.0232255960231693,-5.87708740552129,"NOT"
"UQCRC2",0.102909996447564,7.16860716377554,2.36109370049977,0.0186419537626452,0.0217963554416242,-5.8777959045778,"NOT"
"RP1-102K2.9",0.269209740228577,-1.83889851726761,1.9166780421462,0.0559051494565522,0.0633771537723185,-5.88289107827851,"NOT"
"KIF26B",0.354154800462749,3.939218519613,2.21687043428013,0.0271257753395836,0.0314075313037777,-5.88294064632588,"NOT"
"RP5-1071N3.1",-0.246511371729237,-3.6914195952419,-1.89133628161378,0.0592145823433269,0.0669947182815805,-5.88507626402394,"NOT"
"HMGB1P13",0.330547806881658,-5.22972271089569,1.87285813857291,0.0617292002735347,0.0697478345921886,-5.88685292872177,"NOT"
"LURAP1",-0.187797447875262,1.3741236545532,-2.06366475495102,0.0396162486766769,0.0453696684660972,-5.88778975490255,"NOT"
"SGK2",-0.318908667748326,1.44960156872475,-2.0709900199962,0.0389231789637104,0.0446005579410703,-5.88935469209397,"NOT"
"NUCB1",0.134232941034627,7.22613805252412,2.35588745638732,0.0189019925447387,0.0220920974488022,-5.8904271103833,"NOT"
"RP11-162A12.2",-0.188178064190506,-1.76194327375358,-1.91739801415016,0.0558134318827511,0.0632789389563465,-5.89445980935789,"NOT"
"SERAC1",0.121897890069271,3.38031898829159,2.17802669376726,0.0299170525418996,0.034541441858729,-5.89541357744069,"NOT"
"IGLV2-14",-0.470808571798528,-5.037833392272,-1.87122135953563,0.0619561564328392,0.0700010963044778,-5.89862601256439,"NOT"
"HIF1AN",-0.0850767546190019,5.53819768725274,-2.32431602586393,0.0205481173808231,0.0239586930955444,-5.89949800652288,"NOT"
"AC133528.2",0.13333794847052,0.599147215480809,2.0096803717412,0.0450551416217224,0.0514210903668998,-5.89982003673053,"NOT"
"HIST1H2BF",-0.312624867694379,-4.96451508836306,-1.87025917153731,0.0620898966872712,0.0701426554710177,-5.90033410424377,"NOT"
"COPS4",-0.0934746212394657,5.27959345299822,-2.3128801823976,0.0211746041285786,0.0246741456466236,-5.90056465677033,"NOT"
"ACOT9",0.215373141844039,3.79975210377294,2.20315498737273,0.0280844647514099,0.0324903570428487,-5.90075711474558,"NOT"
"RP11-499E18.1",0.17329347371073,0.388585343280476,1.99746825573191,0.0463695191538913,0.0528463216626082,-5.90111704889137,"NOT"
