"cause","effect"
"CDH2","VANGL2"
"CDH2","VANGL2"
"CDH2","VIM"
"CDH2","VIM"
"CDH20","MYO3A"
"CDH20","MYO3A"
"CDH7","LIX1L"
"CDH7","LIX1L"
"CDK1","ARHGAP11B"
"CDK1","ARHGAP11B"
"CDK1","CCNE2"
"CDK1","CCNE2"
"CDK1","CCNI2"
"CDK1","CCNI2"
"CDK1","CDC45"
"CDK1","CDC45"
"CDK1","CENPK"
"CDK1","CENPK"
"CDK1","CHEK1"
"CDK1","CHEK1"
"CDK1","CPEB1"
"CDK1","CPEB1"
"CDK1","CPEB3"
"CDK1","CPEB3"
"CDK1","DEPDC1"
"CDK1","DEPDC1"
"CDK1","FBXO43"
"CDK1","FBXO43"
"CDK1","GINS3"
"CDK1","GINS3"
"CDK1","GTSE1"
"CDK1","GTSE1"
"CDK1","H2BFS"
"CDK1","H2BFS"
"CDK1","HJURP"
"CDK1","HJURP"
"CDK1","KIF18B"
"CDK1","KIF18B"
"CDK1","KIFC1"
"CDK1","KIFC1"
"CDK1","LYN"
"CDK1","LYN"
"CDK1","MCM10"
"CDK1","MCM10"
"CDK1","MCM3"
"CDK1","MCM3"
"CDK1","NCAPD3"
"CDK1","NCAPD3"
"CDK1","NCAPG2"
"CDK1","NCAPG2"
"CDK1","NUP37"
"CDK1","NUP37"
"CDK1","NUSAP1"
"CDK1","NUSAP1"
"CDK1","PBK"
"CDK1","PBK"
"CDK1","PLK5"
"CDK1","PLK5"
"CDK1","RACGAP1"
"CDK1","RACGAP1"
"CDK1","RANGAP1"
"CDK1","RANGAP1"
"CDK1","RASGRF1"
"CDK1","RASGRF1"
"CDK1","SPC24"
"CDK1","SPC24"
"CDK1","TOP2A"
"CDK1","TOP2A"
"CDK1","UHRF1"
"CDK1","UHRF1"
"CDK1","WEE1"
"CDK1","WEE1"
"CDK10","CCNL2"
"CDK10","CCNL2"
"CDK15","CDK18"
"CDK15","CDK18"
"CDK2","ABL1"
"CDK2","ABL1"
"CDK2","ACTB"
"CDK2","ACTB"
"CDK2","BLM"
"CDK2","BLM"
"CDK2","BRCA2"
"CDK2","BRCA2"
"CDK2","BUB1"
"CDK2","BUB1"
"CDK2","BUB1B"
"CDK2","BUB1B"
"CDK2","CASP3"
"CDK2","CASP3"
"CDK2","CCNB2"
"CDK2","CCNB2"
"CDK2","CCNE2"
"CDK2","CCNE2"
"CDK2","CCNJ"
"CDK2","CCNJ"
"CDK2","CDC20"
"CDK2","CDC20"
"CDK2","CDC25A"
"CDK2","CDC25A"
"CDK2","CDC25C"
"CDK2","CDC25C"
"CDK2","CDC45"
"CDK2","CDC45"
"CDK2","CDCA7"
"CDK2","CDCA7"
"CDK2","CDK1"
"CDK2","CDK1"
"CDK2","CDKN1A"
"CDK2","CDKN1A"
"CDK2","CDKN2D"
"CDK2","CDKN2D"
"CDK2","CHEK1"
"CDK2","CHEK1"
"CDK2","CKS1B"
"CDK2","CKS1B"
"CDK2","CKS2"
"CDK2","CKS2"
"CDK2","CTNNB1"
"CDK2","CTNNB1"
"CDK2","DKC1"
"CDK2","DKC1"
"CDK2","DTL"
"CDK2","DTL"
"CDK2","ESCO2"
"CDK2","ESCO2"
"CDK2","EXO1"
"CDK2","EXO1"
"CDK2","FBXW7"
"CDK2","FBXW7"
"CDK2","H1F0"
"CDK2","H1F0"
"CDK2","LIN9"
"CDK2","LIN9"
"CDK2","MAD2L1"
"CDK2","MAD2L1"
"CDK2","MCM10"
"CDK2","MCM10"
"CDK2","MCM3"
"CDK2","MCM3"
"CDK2","MCM7"
"CDK2","MCM7"
"CDK2","NPAT"
"CDK2","NPAT"
"CDK2","NPM1"
"CDK2","NPM1"
"CDK2","ORC1"
"CDK2","ORC1"
"CDK2","PCNA"
"CDK2","PCNA"
"CDK2","POLA1"
"CDK2","POLA1"
"CDK2","POT1"
"CDK2","POT1"
"CDK2","PRIM1"
"CDK2","PRIM1"
"CDK2","PRIM2"
"CDK2","PRIM2"
"CDK2","RAD51"
"CDK2","RAD51"
"CDK2","RB1"
"CDK2","RB1"
"CDK2","RBBP8"
"CDK2","RBBP8"
"CDK2","RBL1"
"CDK2","RBL1"
"CDK2","RCC1"
"CDK2","RCC1"
"CDK2","RHOA"
"CDK2","RHOA"
"CDK2","RTEL1"
"CDK2","RTEL1"
"CDK2","SFN"
"CDK2","SFN"
"CDK2","TYMS"
"CDK2","TYMS"
"CDK2","UBE2C"
"CDK2","UBE2C"
"CDK2","WEE1"
"CDK2","WEE1"
"CDK2","WRAP53"
"CDK2","WRAP53"
"CDK2AP1","CDK2"
"CDK2AP1","CDK2"
"CDK2AP1","CHD4"
"CDK2AP1","CHD4"
"CDK2AP1","ST5"
"CDK2AP1","ST5"
"CDK4","ABL1"
"CDK4","ABL1"
"CDK4","ACTB"
"CDK4","ACTB"
"CDK4","ACTL6A"
"CDK4","ACTL6A"
"CDK4","BLM"
"CDK4","BLM"
"CDK4","BRCA2"
"CDK4","BRCA2"
"CDK4","CASP3"
"CDK4","CASP3"
"CDK4","CCNB2"
"CDK4","CCNB2"
"CDK4","CCNB3"
"CDK4","CCNB3"
"CDK4","CCND2"
"CDK4","CCND2"
"CDK4","CCNE2"
"CDK4","CCNE2"
"CDK4","CDC20"
"CDK4","CDC20"
"CDK4","CDC25A"
"CDK4","CDC25A"
"CDK4","CDC25C"
"CDK4","CDC25C"
"CDK4","CDC45"
"CDK4","CDC45"
"CDK4","CDK1"
"CDK4","CDK1"
"CDK4","CDK2"
"CDK4","CDK2"
"CDK4","CDK6"
"CDK4","CDK6"
"CDK4","CDKN2A"
"CDK4","CDKN2A"
"CDK4","CDKN2B"
"CDK4","CDKN2B"
"CDK4","CDKN2C"
"CDK4","CDKN2C"
"CDK4","CDKN2D"
"CDK4","CDKN2D"
"CDK4","CKS1B"
"CDK4","CKS1B"
"CDK4","CKS2"
"CDK4","CKS2"
"CDK4","CTNNB1"
"CDK4","CTNNB1"
"CDK4","H1F0"
"CDK4","H1F0"
"CDK4","LYN"
"CDK4","LYN"
"CDK4","MCM2"
"CDK4","MCM2"
"CDK4","MCM3"
"CDK4","MCM3"
"CDK4","MCM7"
"CDK4","MCM7"
"CDK4","PCNA"
"CDK4","PCNA"
"CDK4","RAD51"
"CDK4","RAD51"
"CDK4","RB1"
"CDK4","RB1"
"CDK4","RBL1"
"CDK4","RBL1"
"CDK4","TERT"
"CDK4","TERT"
"CDK5R2","NDEL1"
"CDK5R2","NDEL1"
"CDK6","ABL1"
"CDK6","ABL1"
"CDK6","CCNB2"
"CDK6","CCNB2"
"CDK6","CCNE2"
"CDK6","CCNE2"
"CDK6","CDC25A"
"CDK6","CDC25A"
"CDK6","CDC25C"
"CDK6","CDC25C"
"CDK6","CDK1"
"CDK6","CDK1"
"CDK6","CDK2"
"CDK6","CDK2"
"CDK6","CKS1B"
"CDK6","CKS1B"
"CDK6","CKS2"
"CDK6","CKS2"
"CDK6","CTNNB1"
"CDK6","CTNNB1"
"CDK6","LYN"
"CDK6","LYN"
"CDK6","MCM10"
"CDK6","MCM10"
"CDK6","PCNA"
"CDK6","PCNA"
"CDK6","RB1"
"CDK6","RB1"
"CDK6","RBL1"
"CDK6","RBL1"
"CDK6","WEE1"
"CDK6","WEE1"
"CDKAL1","THADA"
"CDKAL1","THADA"
"CDKL5","DLG4"
"CDKL5","DLG4"
"CDKN1A","CHEK1"
"CDKN1A","CHEK1"
"CDKN1A","LYN"
"CDKN1A","LYN"
"CDKN1A","RHOA"
"CDKN1A","RHOA"
"CDKN2B","CDKN2A"
"CDKN2B","CDKN2A"
"CDKN2C","CDK2"
"CDKN2C","CDK2"
"CDKN2C","CDK6"
"CDKN2C","CDK6"
"CDKN2C","CDKN1A"
"CDKN2C","CDKN1A"
"CDS1","ABHD5"
"CDS1","ABHD5"
"CDS1","CRLS1"
"CDS1","CRLS1"
"CDS1","DGKK"
"CDS1","DGKK"
"CDS1","DGKZ"
"CDS1","DGKZ"
"CDS1","LCLAT1"
"CDS1","LCLAT1"
"CDS1","LPCAT4"
"CDS1","LPCAT4"
"CDS1","LPIN3"
"CDS1","LPIN3"
"CDS1","PISD"
"CDS1","PISD"
"CDS1","PLD3"
"CDS1","PLD3"
"CDS1","PPAPDC1A"
"CDS1","PPAPDC1A"
"CEBPZ","AATF"
"CEBPZ","AATF"
"CEBPZ","ABCE1"
"CEBPZ","ABCE1"
"CEBPZ","DCAF13"
"CEBPZ","DCAF13"
"CEBPZ","DDX18"
"CEBPZ","DDX18"
"CEBPZ","DDX31"
"CEBPZ","DDX31"
"CEBPZ","DDX52"
"CEBPZ","DDX52"
"CEBPZ","DKC1"
"CEBPZ","DKC1"
"CEBPZ","FTSJ3"
"CEBPZ","FTSJ3"
"CEBPZ","GNL3L"
"CEBPZ","GNL3L"
"CEBPZ","HEATR1"
"CEBPZ","HEATR1"
"CEBPZ","NIFK"
"CEBPZ","NIFK"
"CEBPZ","NIP7"
"CEBPZ","NIP7"
"CEBPZ","NMD3"
"CEBPZ","NMD3"
"CEBPZ","NOC3L"
"CEBPZ","NOC3L"
"CEBPZ","PA2G4"
"CEBPZ","PA2G4"
"CEBPZ","PES1"
"CEBPZ","PES1"
"CEBPZ","POLR1B"
"CEBPZ","POLR1B"
"CEBPZ","RRP15"
"CEBPZ","RRP15"
"CEBPZ","RSL1D1"
"CEBPZ","RSL1D1"
"CEBPZ","UTP14C"
"CEBPZ","UTP14C"
"CEBPZ","UTP15"
"CEBPZ","UTP15"
"CEBPZ","UTP23"
"CEBPZ","UTP23"
"CEBPZ","WDR3"
"CEBPZ","WDR3"
"CEBPZ","WDR43"
"CEBPZ","WDR43"
"CECR2","BAZ1A"
"CECR2","BAZ1A"
"CEL","CTRC"
"CEL","CTRC"
"CEL","CTRL"
"CEL","CTRL"
"CELA2A","CTRL"
"CELA2A","CTRL"
"CELF6","RRM2"
"CELF6","RRM2"
"CEND1","AHI1"
"CEND1","AHI1"
"CEND1","FRMPD4"
"CEND1","FRMPD4"
"CENPA","ASPM"
"CENPA","ASPM"
"CENPA","CDC20"
"CENPA","CDC20"
"CENPA","CDC45"
"CENPA","CDC45"
"CENPA","CDCA8"
"CENPA","CDCA8"
"CENPA","CDK1"
"CENPA","CDK1"
"CENPA","CENPF"
"CENPA","CENPF"
"CENPA","CENPI"
"CENPA","CENPI"
"CENPA","CENPK"
"CENPA","CENPK"
"CENPA","CENPL"
"CENPA","CENPL"
"CENPA","CENPQ"
"CENPA","CENPQ"
"CENPA","CEP55"
"CENPA","CEP55"
"CENPA","CHEK1"
"CENPA","CHEK1"
"CENPA","CKS2"
"CENPA","CKS2"
"CENPA","DEPDC1"
"CENPA","DEPDC1"
"CENPA","DTL"
"CENPA","DTL"
"CENPA","EXO1"
"CENPA","EXO1"
"CENPA","GTSE1"
"CENPA","GTSE1"
"CENPA","H2BFS"
"CENPA","H2BFS"
"CENPA","H3F3A"
"CENPA","H3F3A"
"CENPA","HIST1H2BK"
"CENPA","HIST1H2BK"
"CENPA","HIST1H3H"
"CENPA","HIST1H3H"
"CENPA","HIST1H4E"
"CENPA","HIST1H4E"
"CENPA","HIST1H4J"
"CENPA","HIST1H4J"
"CENPA","HIST2H4A"
"CENPA","HIST2H4A"
"CENPA","HJURP"
"CENPA","HJURP"
"CENPA","HMMR"
"CENPA","HMMR"
"CENPA","KIF14"
"CENPA","KIF14"
"CENPA","KIF20A"
"CENPA","KIF20A"
"CENPA","KIF2C"
"CENPA","KIF2C"
"CENPA","KIF4A"
"CENPA","KIF4A"
"CENPA","MCM10"
"CENPA","MCM10"
"CENPA","MKI67"
"CENPA","MKI67"
"CENPA","NUSAP1"
"CENPA","NUSAP1"
"CENPA","PBK"
"CENPA","PBK"
"CENPA","RACGAP1"
"CENPA","RACGAP1"
"CENPA","RRM2"
"CENPA","RRM2"
"CENPA","SMC4"
"CENPA","SMC4"
"CENPA","SPC24"
"CENPA","SPC24"
"CENPA","TOP2A"
"CENPA","TOP2A"
"CENPA","TTK"
"CENPA","TTK"
"CENPA","UBE2C"
"CENPA","UBE2C"
"CENPA","ZWINT"
"CENPA","ZWINT"
"CENPE","ARHGAP11A"
"CENPE","ARHGAP11A"
"CENPE","ARHGAP11B"
"CENPE","ARHGAP11B"
"CENPE","ASPM"
"CENPE","ASPM"
"CENPE","AURKB"
"CENPE","AURKB"
"CENPE","BIRC5"
"CENPE","BIRC5"
"CENPE","BUB1"
"CENPE","BUB1"
"CENPE","BUB1B"
"CENPE","BUB1B"
"CENPE","BUB3"
"CENPE","BUB3"
"CENPE","CASC5"
"CENPE","CASC5"
"CENPE","CCNB2"
"CENPE","CCNB2"
"CENPE","CDC20"
"CENPE","CDC20"
"CENPE","CDC25C"
"CENPE","CDC25C"
"CENPE","CDC45"
"CENPE","CDC45"
"CENPE","CDCA2"
"CENPE","CDCA2"
"CENPE","CDCA8"
"CENPE","CDCA8"
"CENPE","CDK1"
"CENPE","CDK1"
"CENPE","CENPA"
"CENPE","CENPA"
"CENPE","CENPF"
"CENPE","CENPF"
"CENPE","CENPH"
"CENPE","CENPH"
"CENPE","CENPI"
"CENPE","CENPI"
"CENPE","CENPK"
"CENPE","CENPK"
"CENPE","CENPU"
"CENPE","CENPU"
"CENPE","CEP55"
"CENPE","CEP55"
"CENPE","CHEK1"
"CENPE","CHEK1"
"CENPE","CKAP2"
"CENPE","CKAP2"
"CENPE","CKAP2L"
"CENPE","CKAP2L"
"CENPE","CKS1B"
"CENPE","CKS1B"
"CENPE","CKS2"
"CENPE","CKS2"
"CENPE","DEPDC1"
"CENPE","DEPDC1"
"CENPE","DTL"
"CENPE","DTL"
"CENPE","ERCC6L"
"CENPE","ERCC6L"
"CENPE","ESCO2"
"CENPE","ESCO2"
"CENPE","EXO1"
"CENPE","EXO1"
"CENPE","FANCI"
"CENPE","FANCI"
"CENPE","GTSE1"
"CENPE","GTSE1"
"CENPE","HJURP"
"CENPE","HJURP"
"CENPE","HMMR"
"CENPE","HMMR"
"CENPE","KIF14"
"CENPE","KIF14"
"CENPE","KIF15"
"CENPE","KIF15"
"CENPE","KIF18B"
"CENPE","KIF18B"
"CENPE","KIF20A"
"CENPE","KIF20A"
"CENPE","KIF20B"
"CENPE","KIF20B"
"CENPE","KIF2A"
"CENPE","KIF2A"
"CENPE","KIF2C"
"CENPE","KIF2C"
"CENPE","KIF4A"
"CENPE","KIF4A"
"CENPE","KIFC1"
"CENPE","KIFC1"
"CENPE","MAD2L1"
"CENPE","MAD2L1"
"CENPE","MAPRE1"
"CENPE","MAPRE1"
"CENPE","MCM10"
"CENPE","MCM10"
"CENPE","MELK"
"CENPE","MELK"
"CENPE","MKI67"
"CENPE","MKI67"
"CENPE","NCAPD2"
"CENPE","NCAPD2"
"CENPE","NCAPD3"
"CENPE","NCAPD3"
"CENPE","NUF2"
"CENPE","NUF2"
"CENPE","NUSAP1"
"CENPE","NUSAP1"
"CENPE","PARPBP"
"CENPE","PARPBP"
"CENPE","PBK"
"CENPE","PBK"
"CENPE","PLK4"
"CENPE","PLK4"
"CENPE","RACGAP1"
"CENPE","RACGAP1"
"CENPE","RRM2"
"CENPE","RRM2"
"CENPE","SGOL2"
"CENPE","SGOL2"
"CENPE","SKA1"
"CENPE","SKA1"
"CENPE","SKA3"
"CENPE","SKA3"
"CENPE","SMC2"
"CENPE","SMC2"
"CENPE","SMC4"
"CENPE","SMC4"
"CENPE","SPC24"
"CENPE","SPC24"
"CENPE","SUMO2"
"CENPE","SUMO2"
"CENPE","TACC3"
"CENPE","TACC3"
"CENPE","TOP2A"
"CENPE","TOP2A"
"CENPE","TPX2"
"CENPE","TPX2"
"CENPE","TTK"
"CENPE","TTK"
"CENPE","UBE2C"
"CENPE","UBE2C"
"CENPE","ZWINT"
"CENPE","ZWINT"
"CENPF","ARHGAP11B"
"CENPF","ARHGAP11B"
"CENPF","ASPM"
"CENPF","ASPM"
"CENPF","CDC20"
"CENPF","CDC20"
"CENPF","CDC45"
"CENPF","CDC45"
"CENPF","CDCA8"
"CENPF","CDCA8"
"CENPF","CDK1"
"CENPF","CDK1"
"CENPF","CENPI"
"CENPF","CENPI"
"CENPF","CENPK"
"CENPF","CENPK"
"CENPF","CEP55"
"CENPF","CEP55"
"CENPF","CHEK1"
"CENPF","CHEK1"
"CENPF","CKAP2"
"CENPF","CKAP2"
"CENPF","CKS2"
"CENPF","CKS2"
"CENPF","DEPDC1"
"CENPF","DEPDC1"
"CENPF","DTL"
"CENPF","DTL"
"CENPF","GTSE1"
"CENPF","GTSE1"
"CENPF","HJURP"
"CENPF","HJURP"
"CENPF","HMMR"
"CENPF","HMMR"
"CENPF","KIF14"
"CENPF","KIF14"
"CENPF","KIF18B"
"CENPF","KIF18B"
"CENPF","KIF20A"
"CENPF","KIF20A"
"CENPF","KIF20B"
"CENPF","KIF20B"
"CENPF","KIF2C"
"CENPF","KIF2C"
"CENPF","KIF4A"
"CENPF","KIF4A"
"CENPF","KIFC1"
"CENPF","KIFC1"
"CENPF","MCM10"
"CENPF","MCM10"
"CENPF","MKI67"
"CENPF","MKI67"
"CENPF","NDE1"
"CENPF","NDE1"
"CENPF","NUSAP1"
"CENPF","NUSAP1"
"CENPF","PBK"
"CENPF","PBK"
"CENPF","RACGAP1"
"CENPF","RACGAP1"
"CENPF","RBBP8"
"CENPF","RBBP8"
"CENPF","TOP2A"
"CENPF","TOP2A"
"CENPF","TTK"
"CENPF","TTK"
"CENPF","ZWINT"
"CENPF","ZWINT"
"CENPH","BUB1"
"CENPH","BUB1"
"CENPH","BUB1B"
"CENPH","BUB1B"
"CENPH","CASC5"
"CENPH","CASC5"
"CENPH","CDCA8"
"CENPH","CDCA8"
"CENPH","CDK1"
"CENPH","CDK1"
"CENPH","CENPA"
"CENPH","CENPA"
"CENPH","CENPF"
"CENPH","CENPF"
"CENPH","CENPI"
"CENPH","CENPI"
"CENPH","CENPK"
"CENPH","CENPK"
"CENPH","CENPL"
"CENPH","CENPL"
"CENPH","CENPQ"
"CENPH","CENPQ"
"CENPH","HJURP"
"CENPH","HJURP"
"CENPH","KIF2C"
"CENPH","KIF2C"
"CENPH","MIS18A"
"CENPH","MIS18A"
"CENPH","PBK"
"CENPH","PBK"
"CENPH","RSF1"
"CENPH","RSF1"
"CENPH","SKA3"
"CENPH","SKA3"
"CENPH","SPC24"
"CENPH","SPC24"
"CENPI","CENPK"
"CENPI","CENPK"
"CENPI","HJURP"
"CENPI","HJURP"
"CENPI","KIF20A"
"CENPI","KIF20A"
"CENPI","KIF4A"
"CENPI","KIF4A"
"CENPI","PBK"
"CENPI","PBK"
"CENPK","HJURP"
"CENPK","HJURP"
"CENPK","PBK"
"CENPK","PBK"
"CENPL","CENPI"
"CENPL","CENPI"
"CENPL","CENPK"
"CENPL","CENPK"
"CENPL","HJURP"
"CENPL","HJURP"
"CENPM","ASF1B"
"CENPM","ASF1B"
"CENPM","ASPM"
"CENPM","ASPM"
"CENPM","AURKA"
"CENPM","AURKA"
"CENPM","AURKB"
"CENPM","AURKB"
"CENPM","BIRC5"
"CENPM","BIRC5"
"CENPM","BUB1"
"CENPM","BUB1"
"CENPM","BUB1B"
"CENPM","BUB1B"
"CENPM","CASC5"
"CENPM","CASC5"
"CENPM","CCNB2"
"CENPM","CCNB2"
"CENPM","CDC20"
"CENPM","CDC20"
"CENPM","CDC45"
"CENPM","CDC45"
"CENPM","CDCA8"
"CENPM","CDCA8"
"CENPM","CDK1"
"CENPM","CDK1"
"CENPM","CENPA"
"CENPM","CENPA"
"CENPM","CENPF"
"CENPM","CENPF"
"CENPM","CENPH"
"CENPM","CENPH"
"CENPM","CENPI"
"CENPM","CENPI"
"CENPM","CENPK"
"CENPM","CENPK"
"CENPM","CENPL"
"CENPM","CENPL"
"CENPM","CENPQ"
"CENPM","CENPQ"
"CENPM","CENPU"
"CENPM","CENPU"
"CENPM","CEP55"
"CENPM","CEP55"
"CENPM","DLGAP5"
"CENPM","DLGAP5"
"CENPM","DTL"
"CENPM","DTL"
"CENPM","FANCI"
"CENPM","FANCI"
"CENPM","GINS2"
"CENPM","GINS2"
"CENPM","GTSE1"
"CENPM","GTSE1"
"CENPM","HJURP"
"CENPM","HJURP"
"CENPM","HMMR"
"CENPM","HMMR"
"CENPM","KIAA0101"
"CENPM","KIAA0101"
"CENPM","KIF11"
"CENPM","KIF11"
"CENPM","KIF20A"
"CENPM","KIF20A"
"CENPM","KIF2C"
"CENPM","KIF2C"
"CENPM","KIF4A"
"CENPM","KIF4A"
"CENPM","MCM10"
"CENPM","MCM10"
"CENPM","MCM2"
"CENPM","MCM2"
"CENPM","MCM4"
"CENPM","MCM4"
"CENPM","MELK"
"CENPM","MELK"
"CENPM","MIS18A"
"CENPM","MIS18A"
"CENPM","MKI67"
"CENPM","MKI67"
"CENPM","NCAPG"
"CENPM","NCAPG"
"CENPM","NDC80"
"CENPM","NDC80"
"CENPM","NUSAP1"
"CENPM","NUSAP1"
"CENPM","OIP5"
"CENPM","OIP5"
"CENPM","PBK"
"CENPM","PBK"
"CENPM","RRM2"
"CENPM","RRM2"
"CENPM","TOP2A"
"CENPM","TOP2A"
"CENPM","TPX2"
"CENPM","TPX2"
"CENPM","TTK"
"CENPM","TTK"
"CENPM","TYMS"
"CENPM","TYMS"
"CENPM","UBE2C"
"CENPM","UBE2C"
"CENPM","ZWINT"
"CENPM","ZWINT"
"CENPQ","CENPI"
"CENPQ","CENPI"
"CENPQ","CENPK"
"CENPQ","CENPK"
"CENPQ","CENPL"
"CENPQ","CENPL"
"CENPQ","HJURP"
"CENPQ","HJURP"
"CENPT","SPC24"
"CENPT","SPC24"
"CENPU","ASPM"
"CENPU","ASPM"
"CENPU","AURKB"
"CENPU","AURKB"
"CENPU","BIRC5"
"CENPU","BIRC5"
"CENPU","BUB1"
"CENPU","BUB1"
"CENPU","BUB1B"
"CENPU","BUB1B"
"CENPU","CASC5"
"CENPU","CASC5"
"CENPU","CCNB2"
"CENPU","CCNB2"
"CENPU","CDC45"
"CENPU","CDC45"
"CENPU","CDCA8"
"CENPU","CDCA8"
"CENPU","CDK1"
"CENPU","CDK1"
"CENPU","CENPA"
"CENPU","CENPA"
"CENPU","CENPF"
"CENPU","CENPF"
"CENPU","CENPH"
"CENPU","CENPH"
"CENPU","CENPI"
"CENPU","CENPI"
"CENPU","CENPK"
"CENPU","CENPK"
"CENPU","CENPL"
"CENPU","CENPL"
"CENPU","CENPQ"
"CENPU","CENPQ"
"CENPU","CEP55"
"CENPU","CEP55"
"CENPU","CKS2"
"CENPU","CKS2"
"CENPU","DTL"
"CENPU","DTL"
"CENPU","EXO1"
"CENPU","EXO1"
"CENPU","FANCI"
"CENPU","FANCI"
"CENPU","HJURP"
"CENPU","HJURP"
"CENPU","HMMR"
"CENPU","HMMR"
"CENPU","KIAA0101"
"CENPU","KIAA0101"
"CENPU","KIF15"
"CENPU","KIF15"
"CENPU","KIF20A"
"CENPU","KIF20A"
"CENPU","KIF2C"
"CENPU","KIF2C"
"CENPU","MAD2L1"
"CENPU","MAD2L1"
"CENPU","MCM10"
"CENPU","MCM10"
"CENPU","MELK"
"CENPU","MELK"
"CENPU","MIS18A"
"CENPU","MIS18A"
"CENPU","NCAPG2"
"CENPU","NCAPG2"
"CENPU","NUSAP1"
"CENPU","NUSAP1"
"CENPU","PBK"
"CENPU","PBK"
"CENPU","PRIM1"
"CENPU","PRIM1"
"CENPU","RACGAP1"
"CENPU","RACGAP1"
"CENPU","RRM2"
"CENPU","RRM2"
"CENPU","TOP2A"
"CENPU","TOP2A"
"CENPU","TPX2"
"CENPU","TPX2"
"CENPU","TTK"
"CENPU","TTK"
"CENPU","TYMS"
"CENPU","TYMS"
"CENPU","UBE2C"
"CENPU","UBE2C"
"CENPU","ZWINT"
"CENPU","ZWINT"
"CENPV","HNRNPK"
"CENPV","HNRNPK"
"CEP170","CCDC68"
"CEP170","CCDC68"
"CEP170","CNTLN"
"CEP170","CNTLN"
"CEP170","KIF2A"
"CEP170","KIF2A"
"CEP170","KIF2C"
"CEP170","KIF2C"
"CEP55","ARHGAP11B"
"CEP55","ARHGAP11B"
"CEP55","BRCA2"
"CEP55","BRCA2"
"CEP55","CDC20"
"CEP55","CDC20"
"CEP55","CDC45"
"CEP55","CDC45"
"CEP55","CDCA8"
"CEP55","CDCA8"
"CEP55","CDK1"
"CEP55","CDK1"
"CEP55","CHEK1"
"CEP55","CHEK1"
"CEP55","CKAP2"
"CEP55","CKAP2"
"CEP55","CKS2"
"CEP55","CKS2"
"CEP55","CNTLN"
"CEP55","CNTLN"
"CEP55","DEPDC1"
"CEP55","DEPDC1"
"CEP55","GTSE1"
"CEP55","GTSE1"
"CEP55","HELLS"
"CEP55","HELLS"
"CEP55","HJURP"
"CEP55","HJURP"
"CEP55","HMMR"
"CEP55","HMMR"
"CEP55","KIF18B"
"CEP55","KIF18B"
"CEP55","KIF20A"
"CEP55","KIF20A"
"CEP55","KIF20B"
"CEP55","KIF20B"
"CEP55","KIF2C"
"CEP55","KIF2C"
"CEP55","KIF4A"
"CEP55","KIF4A"
"CEP55","MCM10"
"CEP55","MCM10"
"CEP55","NCAPG2"
"CEP55","NCAPG2"
"CEP55","NUSAP1"
"CEP55","NUSAP1"
"CEP55","PBK"
"CEP55","PBK"
"CEP55","RACGAP1"
"CEP55","RACGAP1"
"CEP55","TOP2A"
"CEP55","TOP2A"
"CEP55","ZWINT"
"CEP55","ZWINT"
"CERKL","ABCA4"
"CERKL","ABCA4"
"CETP","ABCG1"
"CETP","ABCG1"
"CETP","APOC1"
"CETP","APOC1"
"CETP","APOM"
"CETP","APOM"
"CETP","DBI"
"CETP","DBI"
"CETP","HP"
"CETP","HP"
"CETP","LCAT"
"CETP","LCAT"
"CETP","LPA"
"CETP","LPA"
"CETP","PCSK9"
"CETP","PCSK9"
"CETP","SAA1"
"CETP","SAA1"
"CETP","VIMP"
"CETP","VIMP"
"CFAP221","CCDC39"
"CFAP221","CCDC39"
"CFAP221","DNAI1"
"CFAP221","DNAI1"
"CFAP46","CFAP221"
"CFAP46","CFAP221"
"CFAP69","CCDC39"
"CFAP69","CCDC39"
"CFAP69","DNAH1"
"CFAP69","DNAH1"
"CFC1","FMNL1"
"CFC1","FMNL1"
"CFC1","LEFTY1"
"CFC1","LEFTY1"
"CFC1","LEFTY2"
"CFC1","LEFTY2"
"CFI","C4A"
"CFI","C4A"
"CFI","C4B"
"CFI","C4B"
"CFP","ADAMTS1"
"CFP","ADAMTS1"
"CFP","ADAMTS10"
"CFP","ADAMTS10"
"CFP","ADAMTS13"
"CFP","ADAMTS13"
"CFP","ADAMTS14"
"CFP","ADAMTS14"
"CFP","ADAMTS18"
"CFP","ADAMTS18"
"CFP","ADAMTS19"
"CFP","ADAMTS19"
"CFP","ADAMTS20"
"CFP","ADAMTS20"
"CFP","ADAMTS3"
"CFP","ADAMTS3"
"CFP","ADAMTS6"
"CFP","ADAMTS6"
"CFP","ADAMTS9"
"CFP","ADAMTS9"
"CFP","C1QA"
"CFP","C1QA"
"CFP","C1QC"
"CFP","C1QC"
"CFP","C1R"
"CFP","C1R"
"CFP","C5AR1"
"CFP","C5AR1"
"CFP","CFI"
"CFP","CFI"
"CFP","SPON1"
"CFP","SPON1"
"CFP","SPON2"
"CFP","SPON2"
"CH25H","CEL"
"CH25H","CEL"
"CH25H","GPR183"
"CH25H","GPR183"
"CHAC1","OPLAH"
"CHAC1","OPLAH"
"CHAC2","CHAC1"
"CHAC2","CHAC1"
"CHAC2","GPR75"
"CHAC2","GPR75"
"CHAC2","OPLAH"
"CHAC2","OPLAH"
"CHCHD3","CHCHD10"
"CHCHD3","CHCHD10"
"CHCHD3","CHCHD5"
"CHCHD3","CHCHD5"
"CHCHD3","COA4"
"CHCHD3","COA4"
