"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"SCCPDH",0.727097764941221,5.85746386855721,15.7864579999385,2.33802985622922e-40,8.39412530015266e-40,80.3203417801072,"NOT"
"CTD-2319I12.4",-1.56887725531161,0.0583798897691493,-15.7226638147,3.96857306796941e-40,1.41687757340208e-39,80.3195755493033,"DOWN"
"DCTPP1",1.32773842499113,4.70076264867402,15.7690687606423,2.70077994404397e-40,9.6825751696559e-40,80.2984025122797,"UP"
"TPRN",-1.14251748286931,4.49344584913137,-15.7747871845984,2.57567294334942e-40,9.24068444604507e-40,80.2787712748112,"DOWN"
"ABHD3",1.20058886851703,3.69887993584307,15.7526728898627,3.09419392253678e-40,1.10755206159752e-39,80.2762974405659,"UP"
"ANKRD20A7P",-3.39538747334532,-3.40405795501612,-15.6994441432394,4.81128489652392e-40,1.71358294838985e-39,80.253348092236,"DOWN"
"PPFIBP1",-1.15197446909825,5.33949602841239,-15.7784977978946,2.4976090567646e-40,8.96447871365465e-40,80.2521350437477,"DOWN"
"CD101",1.52905660113808,1.3262702371852,15.7186894216933,4.10155667542925e-40,1.46331030146955e-39,80.2472177347844,"UP"
"FJX1",1.87219092554917,4.95897023208228,15.7617730536247,2.86925285570276e-40,1.0280666320756e-39,80.2415462288229,"UP"
"RP11-284N8.3",-2.41921720955591,1.3284623085829,-15.7227732968295,3.96497143885323e-40,1.41579404679806e-39,80.2044853512314,"DOWN"
"PSMA6",1.03164255337002,6.29644617321423,15.7696308052717,2.68821906905319e-40,9.63892644811508e-40,80.1699750033943,"UP"
"BDP1",-0.885818015856803,4.58299881120404,-15.7596922540881,2.91920040915085e-40,1.04536332312209e-39,80.1481494057041,"NOT"
"SLC6A9",2.05761136916766,5.08008234133466,15.7506656406575,3.1461361858009e-40,1.12582191745441e-39,80.144637675274,"UP"
"TMEM159",1.56210873174441,2.77499382085321,15.720457112487,4.04186821126975e-40,1.44283952251686e-39,80.1317417852294,"UP"
