"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"MIR4728",0.371790697927658,-5.37844977528156,3.12503202348167,0.00193598504417854,0.00252308376455268,-3.06530791142455,"NOT"
"USP9X",0.384333519944294,6.50573544078425,3.18259801197591,0.00159874858052794,0.00209481184697331,-3.06799717108332,"NOT"
"DNM2",0.412922795511392,7.28146737611896,3.16628436481807,0.00168833866401124,0.00220891902662908,-3.06940878217441,"NOT"
"RCHY1",-0.314531082498643,3.77414341594205,-3.22757957264906,0.00137399041661923,0.00180767440493952,-3.07297730494564,"NOT"
"PNPLA5",-0.421661646785232,-5.51417556618328,-3.11947475113628,0.00197179598953019,0.0025686301527452,-3.07300130509229,"NOT"
"RP11-73K9.3",-0.374626737941802,-2.77334898871043,-3.16125083368881,0.00171690423222137,0.00224481269756348,-3.07324531978993,"NOT"
"UBE2E3",0.354830743814555,5.31461845999163,3.20332568076507,0.00149125883300856,0.00195795543692199,-3.07521790223677,"NOT"
"COX10",-0.119103734112038,3.14816997212061,-3.22942711683611,0.00136541721065367,0.00179669291194135,-3.07646332062309,"NOT"
"AC053503.12",-0.543552552624389,-5.20107446206277,-3.12136210009423,0.0019595660168394,0.00255325695186082,-3.07970313066204,"NOT"
"CS",-0.38354952180829,6.60444728367158,-3.17796259640272,0.00162374730370599,0.00212686517804353,-3.08047928584882,"NOT"
"FCRLB",0.310548853921646,-0.437408437334255,3.1996068808403,0.00151003754183121,0.00198217394917295,-3.08114683334478,"NOT"
"RPS6KA6",-0.429224378000541,1.49613608906911,-3.22309673457224,0.00139499998214507,0.00183450469740761,-3.08184760174905,"NOT"
"ZMYND19",0.327543094119832,3.61573487077734,3.22345143435279,0.00139332684290319,0.0018325067876429,-3.08250899794183,"NOT"
"RP11-35N6.1",0.577520548921321,-2.28885842335945,3.16724312367105,0.0016829476991425,0.00220210775466854,-3.08317363855498,"NOT"
"RP11-887P2.5",-0.467347894466496,-2.91393265934995,-3.15510555320314,0.00175238422197463,0.00228981922503812,-3.08468434468046,"NOT"
"SF3B5",0.362280688446,5.35228502366088,3.19923769727914,0.00151191368845956,0.00198452732532606,-3.08580341833938,"NOT"
"GTF2H1",0.331976942924518,4.59782906056572,3.21081692691003,0.00145408505796463,0.00190988495149968,-3.08831027984269,"NOT"
"TFG",0.371353230093521,6.16078070419458,3.18294600008271,0.00159688632233801,0.00209260201040574,-3.08843914106258,"NOT"
"REXO1",-0.349716834130938,4.84380818171915,-3.20906840432366,0.00146268417420147,0.00192086176538136,-3.08858475682206,"NOT"
"RBMXL1",0.326166072971725,3.65148725453966,3.22099448051522,0.00140495469895007,0.00184728972424058,-3.08929961588224,"NOT"
"DCP1A",0.330793638732333,4.35823647966549,3.21358362877611,0.00144057417818844,0.0018929740801056,-3.0897656790344,"NOT"
"SAMHD1",-0.460709049955638,6.27127021465697,-3.18173562187798,0.00160337231948502,0.00210063911838796,-3.0901968247657,"NOT"
"ATP5B",0.419854845367162,8.14146842258391,3.1414753805193,0.00183350824095429,0.00239293472380999,-3.09138306918689,"NOT"
"CCDC37",0.384901628035603,-4.08202056559094,3.13414000401491,0.00187858832640593,0.00245002399353904,-3.09297172752963,"NOT"
"LTBR",0.404793721929248,6.67399930159753,3.17082380023732,0.00166295439723266,0.00217666437013027,-3.09378968031156,"NOT"
"VDAC3",0.356468367597875,5.50395385091427,3.19380272781159,0.00153978434781541,0.00201977440171392,-3.09406001809051,"NOT"
"PCBD1",-0.377950451429492,5.65311169225211,-3.19178737611051,0.00155023937531774,0.002032928708399,-3.09680011952269,"NOT"
"CSAG1",0.456819917152677,-4.86947138637244,3.12073034494426,0.0019636519632149,0.00255830090300801,-3.09818581406036,"NOT"
"CUL4B",0.356625109978339,5.50400659503049,3.19226294794453,0.00154776635111961,0.0020300209914982,-3.09880377206889,"NOT"
"AP4B1",-0.347164337021178,4.3567301015957,-3.2110361797491,0.00145301009599415,0.00190868355062008,-3.10516763815116,"NOT"
"ACTN3",-0.494192079947074,-3.35377128803481,-3.14107204336961,0.00183596080245678,0.00239587301693678,-3.10581772317476,"NOT"
"UBE2H",0.400664416400851,6.98228642904324,3.15966867568929,0.00172597488558844,0.00225642462674606,-3.10869238628212,"NOT"
"PCDHB12",-0.332322791077555,1.07249302245498,-3.21082597757034,0.00145404066944364,0.00190988495149968,-3.10872362012595,"NOT"
"LNX1",-0.350966492287747,3.4313476484643,-3.2183039402292,0.00141779109870309,0.00186385883964296,-3.10969606018167,"NOT"
"PRSS8",0.48844764692985,6.71308345023045,3.16381655253846,0.00170228830595277,0.00222643605617117,-3.11238184419011,"NOT"
"RP11-102G14.1",0.37304591531594,-2.09028349889542,3.16075189784259,0.00171975991073005,0.00224842300015686,-3.11347251679193,"NOT"
"TM9SF2",0.409357647463277,7.27173378783314,3.1507907839761,0.00177769902786284,0.00232238811620916,-3.11758677941082,"NOT"
"HMG20B",0.364933898120217,5.41015927864391,3.18650276453662,0.00157796699453186,0.00206826481254556,-3.12206165948268,"NOT"
"LINC00997",-0.316751425011812,2.13603643686875,-3.21299902865675,0.00144341928422775,0.00189660802672693,-3.12554766620358,"NOT"
"RP11-513G11.4",0.474732309640363,-4.71824576303801,3.11305082334698,0.00201395230749398,0.00262225574609579,-3.12801299568509,"NOT"
"APBA2",-0.441873248360547,3.04590816253349,-3.21396551357749,0.00143871844302209,0.00189078566768566,-3.12808422578285,"NOT"
"CLTA",0.390469444727489,6.39845057956367,3.16506372988603,0.00169522521168277,0.00221731994434886,-3.12885583164569,"NOT"
"EPB41L4A",0.355533531844662,2.90814245292515,3.2102867859633,0.00145668729839642,0.00191319738534838,-3.13331303746556,"NOT"
"UFSP1",-0.315017142128494,0.153183156189325,-3.19181434742036,0.00155009902391419,0.00203285658568165,-3.13507185289847,"NOT"
"CUL7",-0.357274510596691,5.43059170335376,-3.18262819659039,0.0015985869680694,0.00209471532892325,-3.13829191222008,"NOT"
"CATSPER2P1",0.297525347775993,0.222990865695291,3.19085879814003,0.00155507861963687,0.00203905018079119,-3.13831031265727,"NOT"
"SRSF3",0.388788181902452,7.09306209027574,3.14749604957486,0.00179725619434269,0.00234729385724171,-3.13916761061958,"NOT"
"CTD-2012K14.6",-0.367847890509942,-2.52617044907919,-3.14342568730214,0.00182169167178846,0.00237790368009348,-3.14090503457154,"NOT"
"STX1B",-0.3342427720624,0.778943767815672,-3.19674499330131,0.00152463787090479,0.0020005674712875,-3.14337123246051,"NOT"
"KIAA0355",-0.347152156414057,4.97226752015692,-3.18912665013611,0.00156414300004939,0.00205048402863146,-3.14378027132287,"NOT"
"CTD-3222D19.12",-0.314968922710034,-0.447078421817508,-3.17904531405405,0.00161787608668182,0.00211940788496238,-3.1468810080464,"NOT"
"RBP2",0.64625409570049,-2.4282723041837,3.14392315096977,0.00181868889947772,0.00237424432793581,-3.14739485778183,"NOT"
"EEA1",0.347006284414704,4.20767438163063,3.19678229860746,0.00152444671519115,0.00200042685485992,-3.14761179419065,"NOT"
"CTD-2589M5.4",-0.514346263898843,-2.6634962924174,-3.13790954274942,0.00185529614655174,0.00242044195455865,-3.15012343918812,"NOT"
"NCLN",-0.384909597368132,6.16826096013861,-3.1618643407002,0.00171339880668584,0.00224035242266465,-3.15759156115884,"NOT"
"ARHGEF10",0.339931851132149,4.24569267168868,3.19288566408364,0.00154453367894487,0.00202589264409241,-3.1584903096919,"NOT"
"DAP",-0.413639407955073,7.72093268755073,-3.12927373604823,0.0019090562794116,0.00248894205204435,-3.15922565920018,"NOT"
"ARRB1",-0.378677115064616,4.421057464777,-3.19214038969294,0.00154840331776702,0.00203074459357143,-3.16146521084216,"NOT"
"SLC17A6",-0.733987161339684,-2.60827013029581,-3.13292359013914,0.00188616200723543,0.00245963209189259,-3.16760829485174,"NOT"
"NAF1",0.293467680272756,2.50279858128602,3.19863622890885,0.00151497489913028,0.0019883262893363,-3.17041695522653,"NOT"
"CH17-189H20.1",-0.340623953758655,1.05695979368088,-3.19079818282673,0.00155539499910837,0.00203935274945027,-3.17060264995204,"NOT"
"NKIRAS1",0.289505756885237,2.10305753203051,3.19604804119028,0.00152821319587404,0.00200514839610687,-3.17494966807604,"NOT"
"PSMD12",0.346624313762153,4.97276578105595,3.17704074142018,0.00162876173553736,0.00213319869426964,-3.17504838230744,"NOT"
"L3MBTL2",0.330686642042296,4.60126323160394,3.18253251063502,0.00159909933542579,0.00209515617074684,-3.17610354298069,"NOT"
"TPSB2",0.608175163687138,3.03292964518011,3.19475711114915,0.00153485609403073,0.00201353167675736,-3.1776872290121,"NOT"
"TSPAN31",0.344285947536537,4.94064050758915,3.17382342759817,0.00164637470608741,0.00215579231265511,-3.18665599654865,"NOT"
"MEN1",-0.341744489484811,5.01341548841845,-3.17281317173,0.00165194150159054,0.00216296265769004,-3.19206370916275,"NOT"
"ACOX3",-0.334601145041712,3.90390219343222,-3.18775452599939,0.00157135802901135,0.00205971569493469,-3.193709693628,"NOT"
"PEX5",-0.353141002684066,5.20093598135563,-3.168632603799,0.00167516307725974,0.00219228303813919,-3.19465775743843,"NOT"
"AC010524.2",-0.530180293479822,-1.40234945528603,-3.14479270984187,0.00181345107111561,0.00236792566670837,-3.19989034282472,"NOT"
"MRPS28",-0.305408961250317,2.94354760967923,-3.190572450409,0.00155657372525592,0.00204078588651438,-3.20040188385634,"NOT"
"LRRFIP2",0.168386097161305,5.09567488940486,3.16648202946122,0.00168722591968897,0.00220758444922443,-3.2030675361338,"NOT"
"ZNF853",-0.352997018076518,3.26613988773377,-3.18888800632222,0.00156539565343224,0.0020520132246021,-3.20363757499589,"NOT"
"MED13",0.361484953883023,5.51895577995894,3.15650854163228,0.00174422487479605,0.00227990800960526,-3.20823706251158,"NOT"
"ZNF480",0.31195056200178,3.27524467288823,3.18507630605888,0.00158552964959096,0.00207794858660144,-3.2085474573661,"NOT"
"CADM1",0.388557902063359,4.183696301561,3.17693244389575,0.00162935175890331,0.00213385410985374,-3.20949870639371,"NOT"
"STIM1",0.355700403323096,5.52417316448499,3.15590610284119,0.00174772416420301,0.0022842312692105,-3.20987646522382,"NOT"
"DDX43",-0.618258740574844,-0.126423362245739,-3.16303225360182,0.00170674391330373,0.00223201843746732,-3.2123928092158,"NOT"
"MTHFR",-0.365995159717344,4.67941079312569,-3.17140315190405,0.00165974020048283,0.00217281549798821,-3.21370411978709,"NOT"
"EFCAB13",-0.250074189002125,1.28275236325115,-3.17883166322872,0.00161903308714177,0.00212080689893607,-3.21375613171337,"NOT"
"RP11-819C21.1",-0.284588794446309,0.670711416400011,-3.17268786406134,0.00165263319381687,0.002163749369311,-3.21405915286634,"NOT"
"NKX1-2",-0.426336732121829,-5.69639565762811,-3.06985375116595,0.00231971041587616,0.00300967167701272,-3.21591260387098,"NOT"
"TYRO3",-0.33419912559174,3.85637123984076,-3.17967050687004,0.00161449481990791,0.00211509478139421,-3.2201246408771,"NOT"
"HES7",0.461845020586996,-3.46768960108352,3.10016900714754,0.0021010020302019,0.00273328195764032,-3.22564698220189,"NOT"
"RP11-472K17.3",0.485939852450685,-5.20388918995066,3.07336006102712,0.00229338391193065,0.00297632544847713,-3.22777392302142,"NOT"
"CPEB1",-0.357033323362565,0.684463026452713,-3.16786266946882,0.00167947254661717,0.00219780206828468,-3.22960691824845,"NOT"
"WDR5",-0.345220139650847,5.14861081220518,-3.15818958391643,0.00173449466915166,0.00226743836298288,-3.22969729193182,"NOT"
"YAF2",0.302522352067552,3.20282008651534,3.17785346583185,0.00162434017394202,0.00212752474278361,-3.23202198022153,"NOT"
"HP",-0.711675531541984,0.798929402995419,-3.16765588402018,0.00168063170830446,0.00219919814277717,-3.23473919218678,"NOT"
"DDX27",0.352901323589713,5.60815130262203,3.14412257970932,0.00181748639845487,0.00237280455802224,-3.24120558193329,"NOT"
"MED13L",-0.374707884439238,5.78245065714207,-3.14133676733754,0.00183435076118257,0.00239390312762111,-3.24424048776457,"NOT"
"CD81",0.427603721373275,8.2637914851913,3.08621316209746,0.0021992123087757,0.00285722450131523,-3.25119154210808,"NOT"
"TIMM10B",-0.311437373409097,3.66779508695321,-3.17087850358815,0.00166265066163577,0.00217650603540614,-3.25195522731328,"NOT"
